record_type,campaign,algorithm,instance_id,instance_path,instance_sha256,state_id,state_source,state_type,seed,fold,action_count,contributed_to_final_c1,budget_seconds,artifact_path,artifact_sha256,manifest_path,manifest_member
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,ALNS,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_L_CF2_RI2_TI2_R12_C02.json,48a9ab11246faafcf8189c16695cbf926f0ae8bdbc42dfab76d38b2d7830b091,,,,746102,,,False,388.0,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_L_CF2_RI2_TI2_R12_C02/seed_746102.json,882021fa25da2d963e90e6bbb7e842c09d3c609bb83ec430e411ccd2ffe99ecf,outputs/frozen_2o_baselines/alns/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,ALNS,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_L_CF2_RI2_TI2_R12_C02.json,48a9ab11246faafcf8189c16695cbf926f0ae8bdbc42dfab76d38b2d7830b091,,,,746103,,,False,388.0,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_L_CF2_RI2_TI2_R12_C02/seed_746103.json,8163c635e0faf27338e5e5ac186e051c237cb58f7bf75108d7cbef3bdfd05db0,outputs/frozen_2o_baselines/alns/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,ALNS,CB1_CAUR_L_CF3_RI2_TI2_R12,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_L_CF3_RI2_TI2_R12.json,bdb01c2b6350b572dcac6be3c542e696143bd4766ab3ae7939bff36e6234f25b,,,,746101,,,False,366.0,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_L_CF3_RI2_TI2_R12/seed_746101.json,6fa33551194eeaf0a3aae174cb027541df82330da3e2fc78067d9451da27f4cb,outputs/frozen_2o_baselines/alns/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,ALNS,CB1_CAUR_L_CF3_RI2_TI2_R12,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_L_CF3_RI2_TI2_R12.json,bdb01c2b6350b572dcac6be3c542e696143bd4766ab3ae7939bff36e6234f25b,,,,746102,,,False,366.0,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_L_CF3_RI2_TI2_R12/seed_746102.json,6c0b27a6bda6982d32ab13d1c09c684bf54717596468164514a5c374544cfe1f,outputs/frozen_2o_baselines/alns/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,ALNS,CB1_CAUR_L_CF3_RI2_TI2_R12,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_L_CF3_RI2_TI2_R12.json,bdb01c2b6350b572dcac6be3c542e696143bd4766ab3ae7939bff36e6234f25b,,,,746103,,,False,366.0,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_L_CF3_RI2_TI2_R12/seed_746103.json,7bf5178622b1152209e0ff1d5b4dbc9a740f510c0d529eb344569739acab487e,outputs/frozen_2o_baselines/alns/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,ALNS,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_L_CF3_RI2_TI2_R12_C02.json,2373d994f8a29b3d5bc58aacb9c4f74c8c60d0950760ab044a7354c19b09f9b9,,,,746101,,,False,358.0,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_L_CF3_RI2_TI2_R12_C02/seed_746101.json,46340d1aae9a6787d16039ffa1889ee5b8e28bd193182ea9e01684fbc41f4734,outputs/frozen_2o_baselines/alns/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,ALNS,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_L_CF3_RI2_TI2_R12_C02.json,2373d994f8a29b3d5bc58aacb9c4f74c8c60d0950760ab044a7354c19b09f9b9,,,,746102,,,False,358.0,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_L_CF3_RI2_TI2_R12_C02/seed_746102.json,106dcc33905a08e4622bb19ef96f0123afcf7346faeb5da9d8b51d260010ff6f,outputs/frozen_2o_baselines/alns/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,ALNS,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_L_CF3_RI2_TI2_R12_C02.json,2373d994f8a29b3d5bc58aacb9c4f74c8c60d0950760ab044a7354c19b09f9b9,,,,746103,,,False,358.0,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_L_CF3_RI2_TI2_R12_C02/seed_746103.json,f92c499e5942cc58321fc17c59a7045dc5ea5a9431f1541672485fa23489a7b8,outputs/frozen_2o_baselines/alns/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,ALNS,CB1_CAUR_M_CF1_RI2_TI2_R12,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_M_CF1_RI2_TI2_R12.json,f3e73b5840e8e50e51b2bf81be2d17dc60648dd4666091ef91a94a0d3544e971,,,,746101,,,False,228.0,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_M_CF1_RI2_TI2_R12/seed_746101.json,b60b9f05d4e864035a302edad3376a1a98ebb51547a01890690a2605938719c2,outputs/frozen_2o_baselines/alns/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,ALNS,CB1_CAUR_M_CF1_RI2_TI2_R12,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_M_CF1_RI2_TI2_R12.json,f3e73b5840e8e50e51b2bf81be2d17dc60648dd4666091ef91a94a0d3544e971,,,,746102,,,False,228.0,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_M_CF1_RI2_TI2_R12/seed_746102.json,1bdea61a28e9730775d478c33d394a952b28ef725b34889540e1be7a6293d664,outputs/frozen_2o_baselines/alns/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,ALNS,CB1_CAUR_M_CF1_RI2_TI2_R12,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_M_CF1_RI2_TI2_R12.json,f3e73b5840e8e50e51b2bf81be2d17dc60648dd4666091ef91a94a0d3544e971,,,,746103,,,False,228.0,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_M_CF1_RI2_TI2_R12/seed_746103.json,35e8c02c051696a5b304eb9103c30b7955e4a9538a124867926ab4b9fb0ee8ca,outputs/frozen_2o_baselines/alns/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,ALNS,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_M_CF1_RI2_TI2_R12_C02.json,c5f935a0c647bb5931b89836d8cecd934eab4933915ffb05394716fb026d4bb9,,,,746101,,,False,234.0,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_M_CF1_RI2_TI2_R12_C02/seed_746101.json,2df8b61edd44dddc4cc72b681be187fa8686748545b2e7864382a4b29bd15c49,outputs/frozen_2o_baselines/alns/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,ALNS,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_M_CF1_RI2_TI2_R12_C02.json,c5f935a0c647bb5931b89836d8cecd934eab4933915ffb05394716fb026d4bb9,,,,746102,,,False,234.0,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_M_CF1_RI2_TI2_R12_C02/seed_746102.json,7f6c7fed71c4376e459500549b467d8e2d70932694bbbb80e6aae2db8491e787,outputs/frozen_2o_baselines/alns/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,ALNS,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_M_CF1_RI2_TI2_R12_C02.json,c5f935a0c647bb5931b89836d8cecd934eab4933915ffb05394716fb026d4bb9,,,,746103,,,False,234.0,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_M_CF1_RI2_TI2_R12_C02/seed_746103.json,e2cd7228bb38056300e8897b57a90ebbc5832e52b6bc7700ab87d330c4a00de7,outputs/frozen_2o_baselines/alns/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,ALNS,CB1_CAUR_M_CF2_RI2_TI2_R12,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_M_CF2_RI2_TI2_R12.json,d9ebab88d1a3e2d3da92e56533b0c1d062ebeb81d84c125ec61af8fe79e7087a,,,,746101,,,False,244.0,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_M_CF2_RI2_TI2_R12/seed_746101.json,500ee9ce95fc0428e69e5f2aab5d686b60944fa70a15e5b5a46062788aa91573,outputs/frozen_2o_baselines/alns/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,ALNS,CB1_CAUR_M_CF2_RI2_TI2_R12,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_M_CF2_RI2_TI2_R12.json,d9ebab88d1a3e2d3da92e56533b0c1d062ebeb81d84c125ec61af8fe79e7087a,,,,746102,,,False,244.0,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_M_CF2_RI2_TI2_R12/seed_746102.json,d2fd23773e70ee83d1dee62cfac50843fcf84c2e87aa835b1a8945502e5fc1b5,outputs/frozen_2o_baselines/alns/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,ALNS,CB1_CAUR_M_CF2_RI2_TI2_R12,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_M_CF2_RI2_TI2_R12.json,d9ebab88d1a3e2d3da92e56533b0c1d062ebeb81d84c125ec61af8fe79e7087a,,,,746103,,,False,244.0,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_M_CF2_RI2_TI2_R12/seed_746103.json,6b5c07c4c513636b842917c6ccc3601d9d5c402b3e918633868580eb08a9bae7,outputs/frozen_2o_baselines/alns/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,ALNS,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_M_CF2_RI2_TI2_R12_C02.json,9a1b7de15cfd0663d92ad81a5378da0922b92dc6f7c6b042cd8daf542a21b803,,,,746101,,,False,254.0,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_M_CF2_RI2_TI2_R12_C02/seed_746101.json,eb59473499c562221e8cb71058b558119ff9d3891b67509ec4adc597eba1a4db,outputs/frozen_2o_baselines/alns/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,ALNS,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_M_CF2_RI2_TI2_R12_C02.json,9a1b7de15cfd0663d92ad81a5378da0922b92dc6f7c6b042cd8daf542a21b803,,,,746102,,,False,254.0,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_M_CF2_RI2_TI2_R12_C02/seed_746102.json,668496b392d42f0529bfae18b6cb1c8a8832cd218bf2c82966c7393130699d62,outputs/frozen_2o_baselines/alns/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,ALNS,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_M_CF2_RI2_TI2_R12_C02.json,9a1b7de15cfd0663d92ad81a5378da0922b92dc6f7c6b042cd8daf542a21b803,,,,746103,,,False,254.0,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_M_CF2_RI2_TI2_R12_C02/seed_746103.json,cfce291ee73c2580010654385ef6eb8fe177a6887d991e7b485a7dbf2a9c2a2a,outputs/frozen_2o_baselines/alns/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,ALNS,CB1_CAUR_M_CF3_RI2_TI2_R12,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_M_CF3_RI2_TI2_R12.json,5ccadcfce0befc39234938c398bf932ff364dcf6a2ecd7adb51cebdb1d489239,,,,746101,,,False,236.0,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_M_CF3_RI2_TI2_R12/seed_746101.json,756541c8173d3bf2ea614e4a353f4203eceb77997295939a863c28a4ccf909b7,outputs/frozen_2o_baselines/alns/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,ALNS,CB1_CAUR_M_CF3_RI2_TI2_R12,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_M_CF3_RI2_TI2_R12.json,5ccadcfce0befc39234938c398bf932ff364dcf6a2ecd7adb51cebdb1d489239,,,,746102,,,False,236.0,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_M_CF3_RI2_TI2_R12/seed_746102.json,60e33ddeb5eb464450fc61e5ff7ff76c00e14abf6af69e813c68cf62c8d165a3,outputs/frozen_2o_baselines/alns/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,ALNS,CB1_CAUR_M_CF3_RI2_TI2_R12,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_M_CF3_RI2_TI2_R12.json,5ccadcfce0befc39234938c398bf932ff364dcf6a2ecd7adb51cebdb1d489239,,,,746103,,,False,236.0,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_M_CF3_RI2_TI2_R12/seed_746103.json,32a8b7ede6e8bdbf134f57500baa790e9fe84e21358a027f605d6c1cc41b6e06,outputs/frozen_2o_baselines/alns/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,ALNS,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_M_CF3_RI2_TI2_R12_C02.json,94cd02375f0a1e0e878aaf1591384d4eaceee39aab3ebab323e7739ac2e086d7,,,,746101,,,False,232.0,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_M_CF3_RI2_TI2_R12_C02/seed_746101.json,ad40cde090feeabb5d238597bc681e16efec2cbb51e08aa0d7c7687d97044ceb,outputs/frozen_2o_baselines/alns/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,ALNS,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_M_CF3_RI2_TI2_R12_C02.json,94cd02375f0a1e0e878aaf1591384d4eaceee39aab3ebab323e7739ac2e086d7,,,,746102,,,False,232.0,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_M_CF3_RI2_TI2_R12_C02/seed_746102.json,31b8a846c0fa66a0fa1bb8bd40e34a8a2303aaa867ea20b2b1da51e002de9f33,outputs/frozen_2o_baselines/alns/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,ALNS,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_M_CF3_RI2_TI2_R12_C02.json,94cd02375f0a1e0e878aaf1591384d4eaceee39aab3ebab323e7739ac2e086d7,,,,746103,,,False,232.0,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_M_CF3_RI2_TI2_R12_C02/seed_746103.json,445f1b89e09d98b4b2b9f63b3a22ca7c706ade0b0fd2f7ed79e7ae5b98896005,outputs/frozen_2o_baselines/alns/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,ALNS,CB1_CAUR_S_CF1_RI2_TI2_R12,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_S_CF1_RI2_TI2_R12.json,12ff9dd4ce3a668c89ba8edd8ee0c9f87232f00b8ce8dbb42a4827402c20047a,,,,746101,,,False,122.0,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_S_CF1_RI2_TI2_R12/seed_746101.json,b2f401d78473cadcd0e8f1f44ffe8c03ae835f4a3523e07f3e0c980669411d82,outputs/frozen_2o_baselines/alns/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,ALNS,CB1_CAUR_S_CF1_RI2_TI2_R12,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_S_CF1_RI2_TI2_R12.json,12ff9dd4ce3a668c89ba8edd8ee0c9f87232f00b8ce8dbb42a4827402c20047a,,,,746102,,,False,122.0,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_S_CF1_RI2_TI2_R12/seed_746102.json,9fab2b531ebca13bbad00d5d2b406fef1fda99ac598e75cfbfd8dc9e85fc74cb,outputs/frozen_2o_baselines/alns/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,ALNS,CB1_CAUR_S_CF1_RI2_TI2_R12,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_S_CF1_RI2_TI2_R12.json,12ff9dd4ce3a668c89ba8edd8ee0c9f87232f00b8ce8dbb42a4827402c20047a,,,,746103,,,False,122.0,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_S_CF1_RI2_TI2_R12/seed_746103.json,a0ba71ba73032ceea426d7e4f998f332f4b3de9832cd0fc4b7383b6b3996c274,outputs/frozen_2o_baselines/alns/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,ALNS,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_S_CF1_RI2_TI2_R12_C02.json,74a7fad62f6bab915dde95c71d8cee211cc37cf7ba296a7f69869350a5c295d4,,,,746101,,,False,112.0,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_S_CF1_RI2_TI2_R12_C02/seed_746101.json,bc50a8d22f85b8b8b8a03a48846183e3382efff34fe7f6c2b74bae877f837f30,outputs/frozen_2o_baselines/alns/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,ALNS,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_S_CF1_RI2_TI2_R12_C02.json,74a7fad62f6bab915dde95c71d8cee211cc37cf7ba296a7f69869350a5c295d4,,,,746102,,,False,112.0,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_S_CF1_RI2_TI2_R12_C02/seed_746102.json,d16f0a3925edadb5c58fccba8a90cc2661f25908cac5d6e7b918f1270d8982ba,outputs/frozen_2o_baselines/alns/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,ALNS,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_S_CF1_RI2_TI2_R12_C02.json,74a7fad62f6bab915dde95c71d8cee211cc37cf7ba296a7f69869350a5c295d4,,,,746103,,,False,112.0,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_S_CF1_RI2_TI2_R12_C02/seed_746103.json,885856235c0dac4b37865e19007f3da6adee45543640e27d3b8541cdfdeecd21,outputs/frozen_2o_baselines/alns/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,ALNS,CB1_CAUR_S_CF2_RI2_TI2_R12,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_S_CF2_RI2_TI2_R12.json,539a503ec74ff5d21200fb1410004fe10142f209ce1f6e910a08abb20b2d8f23,,,,746101,,,False,120.0,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_S_CF2_RI2_TI2_R12/seed_746101.json,1705f8b90584c422d47ac52c62570199b5b0686181049aafbb3ceb418469fc04,outputs/frozen_2o_baselines/alns/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,ALNS,CB1_CAUR_S_CF2_RI2_TI2_R12,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_S_CF2_RI2_TI2_R12.json,539a503ec74ff5d21200fb1410004fe10142f209ce1f6e910a08abb20b2d8f23,,,,746102,,,False,120.0,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_S_CF2_RI2_TI2_R12/seed_746102.json,7d0ecf3c52445314a1bc3a928bcfc28366b1b68c709a45360de2dcc563c11f3a,outputs/frozen_2o_baselines/alns/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,ALNS,CB1_CAUR_S_CF2_RI2_TI2_R12,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_S_CF2_RI2_TI2_R12.json,539a503ec74ff5d21200fb1410004fe10142f209ce1f6e910a08abb20b2d8f23,,,,746103,,,False,120.0,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_S_CF2_RI2_TI2_R12/seed_746103.json,7f39323c5807f6c9daa65ad96cbe1aa9aff2c6fcfb8a541b93faafd9f80065ac,outputs/frozen_2o_baselines/alns/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,ALNS,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_S_CF2_RI2_TI2_R12_C02.json,92d8057295dbcbc4b54e91705c109ca5182fb4203fc8d99455311346d6468af6,,,,746101,,,False,126.0,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_S_CF2_RI2_TI2_R12_C02/seed_746101.json,fce01553b6563b3783e8f6f76f02a8c005d2b6ab95b0c9297b65928dfcb4cb35,outputs/frozen_2o_baselines/alns/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,ALNS,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_S_CF2_RI2_TI2_R12_C02.json,92d8057295dbcbc4b54e91705c109ca5182fb4203fc8d99455311346d6468af6,,,,746102,,,False,126.0,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_S_CF2_RI2_TI2_R12_C02/seed_746102.json,07354011e7dfdfd60277a96a2e8307381c205afb80a4131df3bddae36f4f5116,outputs/frozen_2o_baselines/alns/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,ALNS,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_S_CF2_RI2_TI2_R12_C02.json,92d8057295dbcbc4b54e91705c109ca5182fb4203fc8d99455311346d6468af6,,,,746103,,,False,126.0,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_S_CF2_RI2_TI2_R12_C02/seed_746103.json,a079e3feb35cb0ad54998ebf7c8992876ef63b6eb74e1cdb2e86d7ae4dcb73c0,outputs/frozen_2o_baselines/alns/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_S_CF3_RI2_TI2_R12.json,3f232d8c25a7545c618b92d20016e072a645edcbe2b6e5247d8ed2da66733eff,,,,746101,,,False,122.0,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_S_CF3_RI2_TI2_R12/seed_746101.json,54569e05ba02b288745c5fda03bcaaa92f18707f7755f72d8b4d191c3df7d405,outputs/frozen_2o_baselines/alns/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_S_CF3_RI2_TI2_R12.json,3f232d8c25a7545c618b92d20016e072a645edcbe2b6e5247d8ed2da66733eff,,,,746102,,,False,122.0,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_S_CF3_RI2_TI2_R12/seed_746102.json,b6baa96a6549ed15716ad1cd18feb75ab9f879f862bc8eafdda91438090f3ecb,outputs/frozen_2o_baselines/alns/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_S_CF3_RI2_TI2_R12.json,3f232d8c25a7545c618b92d20016e072a645edcbe2b6e5247d8ed2da66733eff,,,,746103,,,False,122.0,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_S_CF3_RI2_TI2_R12/seed_746103.json,a7f0f604059d3e880f85d91bebb4c0c8d6dcbc2c311cfa702fcdad9343b435d5,outputs/frozen_2o_baselines/alns/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_S_CF3_RI2_TI2_R12_C02.json,96c10a051fa514f280b12e2f8c0ccf414e920ac4610fe333af1151dc928410d4,,,,746101,,,False,126.0,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_S_CF3_RI2_TI2_R12_C02/seed_746101.json,4615c8794044febfd1d492d23e47927295c5134d0a8c5f2668d552c690109324,outputs/frozen_2o_baselines/alns/manifest.json,True
