instance_id,training_split,scale,CF_level,RI_level,TI_level,replicate,base_structure,base_generation_seed,final_generation_seed,trajectory_seed,state_sampling_seed,counterfactual_arm_seed_namespace,repair_seed_namespace,relative_path,sha256
CB1_TRAIN_M_CF1_RI2_TI1_R03,TRAIN,M,CF1,RI2,TI1,R03,CB1_TRAIN_BASE_M_CF1_R03,661213,661213001,662021310,663021310,664000000,665000000,train/CB1_TRAIN_M_CF1_RI2_TI1_R03.json,a904bfeb25f933f516f34a3e41c110d8dafdadaa9405f42edbf2e398dda828d8
CB1_TRAIN_M_CF1_RI2_TI2_R03,TRAIN,M,CF1,RI2,TI2,R03,CB1_TRAIN_BASE_M_CF1_R03,661213,661213001,662021311,663021311,664000000,665000000,train/CB1_TRAIN_M_CF1_RI2_TI2_R03.json,6875e3b615d5229aa0aef8443bd25ad5c25d54a3cc175a4170311f114a961179
CB1_TRAIN_M_CF1_RI2_TI3_R03,TRAIN,M,CF1,RI2,TI3,R03,CB1_TRAIN_BASE_M_CF1_R03,661213,661213001,662021312,663021312,664000000,665000000,train/CB1_TRAIN_M_CF1_RI2_TI3_R03.json,1172a36e11b889e7f70affd47940fbd642520540183e0d2e3d6ac939c47db8d3
CB1_TRAIN_M_CF1_RI3_TI1_R03,TRAIN,M,CF1,RI3,TI1,R03,CB1_TRAIN_BASE_M_CF1_R03,661213,661213001,662021320,663021320,664000000,665000000,train/CB1_TRAIN_M_CF1_RI3_TI1_R03.json,66963b4f57e9cf97fe09dd09700da7984b34c959e81c4e78020483105ee59f6d
CB1_TRAIN_M_CF1_RI3_TI2_R03,TRAIN,M,CF1,RI3,TI2,R03,CB1_TRAIN_BASE_M_CF1_R03,661213,661213001,662021321,663021321,664000000,665000000,train/CB1_TRAIN_M_CF1_RI3_TI2_R03.json,86fa03acb5e28acbb9616f8335660abd25cc63a8caca06e3e7e65e10f65a0b3c
CB1_TRAIN_M_CF1_RI3_TI3_R03,TRAIN,M,CF1,RI3,TI3,R03,CB1_TRAIN_BASE_M_CF1_R03,661213,661213001,662021322,663021322,664000000,665000000,train/CB1_TRAIN_M_CF1_RI3_TI3_R03.json,e6bf036cacce8eb3010fcc5cb09429aedcb2a15c2184795c7952c5ed2bc96f22
CB1_TRAIN_M_CF1_RI1_TI1_R04,TRAIN_VALIDATION,M,CF1,RI1,TI1,R04,CB1_TRAIN_BASE_M_CF1_R04,661214,661214001,662021400,663021400,664000000,665000000,train_validation/CB1_TRAIN_M_CF1_RI1_TI1_R04.json,faf13eaf33373648a0b781b46395a76304426f0802526e41010bd49a74350fe3
CB1_TRAIN_M_CF1_RI1_TI2_R04,TRAIN_VALIDATION,M,CF1,RI1,TI2,R04,CB1_TRAIN_BASE_M_CF1_R04,661214,661214001,662021401,663021401,664000000,665000000,train_validation/CB1_TRAIN_M_CF1_RI1_TI2_R04.json,6a93179d7ed82ac8e36b42fd5e4a37840818ac44b7804977da06aca7d31b976d
CB1_TRAIN_M_CF1_RI1_TI3_R04,TRAIN_VALIDATION,M,CF1,RI1,TI3,R04,CB1_TRAIN_BASE_M_CF1_R04,661214,661214001,662021402,663021402,664000000,665000000,train_validation/CB1_TRAIN_M_CF1_RI1_TI3_R04.json,79ff9edfd004ef5ca99ae2d59d3865bd0200dfadd16138ebe8c0850adf1eab51
CB1_TRAIN_M_CF1_RI2_TI1_R04,TRAIN_VALIDATION,M,CF1,RI2,TI1,R04,CB1_TRAIN_BASE_M_CF1_R04,661214,661214001,662021410,663021410,664000000,665000000,train_validation/CB1_TRAIN_M_CF1_RI2_TI1_R04.json,bdfd821fe977fc0853a6c8e8d35186e938510da9d3b7ad98b7b9fc3eb791dc0f
CB1_TRAIN_M_CF1_RI2_TI2_R04,TRAIN_VALIDATION,M,CF1,RI2,TI2,R04,CB1_TRAIN_BASE_M_CF1_R04,661214,661214001,662021411,663021411,664000000,665000000,train_validation/CB1_TRAIN_M_CF1_RI2_TI2_R04.json,cfc31fef907ec109ec5542e0aa7ce6c6bdac9dca09f758a8ee70c0f62eb7bc2e
CB1_TRAIN_M_CF1_RI2_TI3_R04,TRAIN_VALIDATION,M,CF1,RI2,TI3,R04,CB1_TRAIN_BASE_M_CF1_R04,661214,661214001,662021412,663021412,664000000,665000000,train_validation/CB1_TRAIN_M_CF1_RI2_TI3_R04.json,210f5c627a534c54c772c032e40d392a5deaf6916087f979a0a3aa706a802915
CB1_TRAIN_M_CF1_RI3_TI1_R04,TRAIN_VALIDATION,M,CF1,RI3,TI1,R04,CB1_TRAIN_BASE_M_CF1_R04,661214,661214001,662021420,663021420,664000000,665000000,train_validation/CB1_TRAIN_M_CF1_RI3_TI1_R04.json,f31bd4fd345f3c5902c8b9b5829d02db31d911ed597caee9312e32c1886c994a
CB1_TRAIN_M_CF1_RI3_TI2_R04,TRAIN_VALIDATION,M,CF1,RI3,TI2,R04,CB1_TRAIN_BASE_M_CF1_R04,661214,661214001,662021421,663021421,664000000,665000000,train_validation/CB1_TRAIN_M_CF1_RI3_TI2_R04.json,b4e6c3aef3b3e1a6414418778344f94396d8c655fdccbd618000ba10e6978dc6
CB1_TRAIN_M_CF1_RI3_TI3_R04,TRAIN_VALIDATION,M,CF1,RI3,TI3,R04,CB1_TRAIN_BASE_M_CF1_R04,661214,661214001,662021422,663021422,664000000,665000000,train_validation/CB1_TRAIN_M_CF1_RI3_TI3_R04.json,94f807fc3da50854215f188d899eccfe17fc8b885e3d9f434ce511be42166d0f
CB1_TRAIN_M_CF1_RI1_TI1_R05,TRAIN_INTERNAL_HOLDOUT,M,CF1,RI1,TI1,R05,CB1_TRAIN_BASE_M_CF1_R05,661215,661215001,662021500,663021500,664000000,665000000,train_internal_holdout/CB1_TRAIN_M_CF1_RI1_TI1_R05.json,f921723c15673ad85acdb92173971dd3081addb0d9ffc5ce1cc77923ede85c25
CB1_TRAIN_M_CF1_RI1_TI2_R05,TRAIN_INTERNAL_HOLDOUT,M,CF1,RI1,TI2,R05,CB1_TRAIN_BASE_M_CF1_R05,661215,661215001,662021501,663021501,664000000,665000000,train_internal_holdout/CB1_TRAIN_M_CF1_RI1_TI2_R05.json,793c4d04e6e3a499d037cfa19afb431826f97fb34e584bcd1d6cb2405ac603f2
CB1_TRAIN_M_CF1_RI1_TI3_R05,TRAIN_INTERNAL_HOLDOUT,M,CF1,RI1,TI3,R05,CB1_TRAIN_BASE_M_CF1_R05,661215,661215001,662021502,663021502,664000000,665000000,train_internal_holdout/CB1_TRAIN_M_CF1_RI1_TI3_R05.json,2b866cb4e1d8ac19dab15093abfd6266c5b4b8d2e65f15538dd27eeeffe2bbc4
CB1_TRAIN_M_CF1_RI2_TI1_R05,TRAIN_INTERNAL_HOLDOUT,M,CF1,RI2,TI1,R05,CB1_TRAIN_BASE_M_CF1_R05,661215,661215001,662021510,663021510,664000000,665000000,train_internal_holdout/CB1_TRAIN_M_CF1_RI2_TI1_R05.json,c3b7216737dcfdd4ae76020dfb35bf94d8098b9ad651662990d8305d6ab3beb4
CB1_TRAIN_M_CF1_RI2_TI2_R05,TRAIN_INTERNAL_HOLDOUT,M,CF1,RI2,TI2,R05,CB1_TRAIN_BASE_M_CF1_R05,661215,661215001,662021511,663021511,664000000,665000000,train_internal_holdout/CB1_TRAIN_M_CF1_RI2_TI2_R05.json,b5d1c19e93b541a045df59de95b099d1c6e616b543ab97841ff7ca565b5ac56e
CB1_TRAIN_M_CF1_RI2_TI3_R05,TRAIN_INTERNAL_HOLDOUT,M,CF1,RI2,TI3,R05,CB1_TRAIN_BASE_M_CF1_R05,661215,661215001,662021512,663021512,664000000,665000000,train_internal_holdout/CB1_TRAIN_M_CF1_RI2_TI3_R05.json,6cbb9a0c848e6c9d8fdc9bbb6618393f6bad92e1fff24bb85c7779b228f4dbeb
CB1_TRAIN_M_CF1_RI3_TI1_R05,TRAIN_INTERNAL_HOLDOUT,M,CF1,RI3,TI1,R05,CB1_TRAIN_BASE_M_CF1_R05,661215,661215001,662021520,663021520,664000000,665000000,train_internal_holdout/CB1_TRAIN_M_CF1_RI3_TI1_R05.json,5c9bb1272c5f5ff592dddd6d9a3c4509bdac59b094c55237d669a29282da71d1
CB1_TRAIN_M_CF1_RI3_TI2_R05,TRAIN_INTERNAL_HOLDOUT,M,CF1,RI3,TI2,R05,CB1_TRAIN_BASE_M_CF1_R05,661215,661215001,662021521,663021521,664000000,665000000,train_internal_holdout/CB1_TRAIN_M_CF1_RI3_TI2_R05.json,792277829c759b0f6de3222ac1b7e1e2fa20ed6dd7809374e5c98e6c251011aa
CB1_TRAIN_M_CF1_RI3_TI3_R05,TRAIN_INTERNAL_HOLDOUT,M,CF1,RI3,TI3,R05,CB1_TRAIN_BASE_M_CF1_R05,661215,661215001,662021522,663021522,664000000,665000000,train_internal_holdout/CB1_TRAIN_M_CF1_RI3_TI3_R05.json,bf274a82581c1841d23c4fb0b242d8c93c21d442669de2e7de850fa961d3ae21
CB1_TRAIN_M_CF2_RI1_TI1_R01,TRAIN,M,CF2,RI1,TI1,R01,CB1_TRAIN_BASE_M_CF2_R01,661221,661221002,662022100,663022100,664000000,665000000,train/CB1_TRAIN_M_CF2_RI1_TI1_R01.json,65dbd322299b3136b59d16dabfbeac599ecf163e41fed5973fde95aff23d9ffb
CB1_TRAIN_M_CF2_RI1_TI2_R01,TRAIN,M,CF2,RI1,TI2,R01,CB1_TRAIN_BASE_M_CF2_R01,661221,661221002,662022101,663022101,664000000,665000000,train/CB1_TRAIN_M_CF2_RI1_TI2_R01.json,4051f85aaa3a71be050987708e0d11ad9a734f1bdb51249c34138bafc5b9f23f
CB1_TRAIN_M_CF2_RI1_TI3_R01,TRAIN,M,CF2,RI1,TI3,R01,CB1_TRAIN_BASE_M_CF2_R01,661221,661221002,662022102,663022102,664000000,665000000,train/CB1_TRAIN_M_CF2_RI1_TI3_R01.json,a34cfc546da61a14a51c0087bea298dadfdc9019264c9a02ed999c73ed2cf8bb
CB1_TRAIN_M_CF2_RI2_TI1_R01,TRAIN,M,CF2,RI2,TI1,R01,CB1_TRAIN_BASE_M_CF2_R01,661221,661221002,662022110,663022110,664000000,665000000,train/CB1_TRAIN_M_CF2_RI2_TI1_R01.json,db9acafd49248efee798dd7060bf166de9e3d9432b5e3a7b13b8703922f586d4
CB1_TRAIN_M_CF2_RI2_TI2_R01,TRAIN,M,CF2,RI2,TI2,R01,CB1_TRAIN_BASE_M_CF2_R01,661221,661221002,662022111,663022111,664000000,665000000,train/CB1_TRAIN_M_CF2_RI2_TI2_R01.json,693ff087312434300caabd5d7db6664a874c827fc5565363e6e4655b5bf9b668
CB1_TRAIN_M_CF2_RI2_TI3_R01,TRAIN,M,CF2,RI2,TI3,R01,CB1_TRAIN_BASE_M_CF2_R01,661221,661221002,662022112,663022112,664000000,665000000,train/CB1_TRAIN_M_CF2_RI2_TI3_R01.json,1ca9344e73904fa71de0fd1cbebb3ae26b1fad94c80e9553c75c36c281f5adef
CB1_TRAIN_M_CF2_RI3_TI1_R01,TRAIN,M,CF2,RI3,TI1,R01,CB1_TRAIN_BASE_M_CF2_R01,661221,661221002,662022120,663022120,664000000,665000000,train/CB1_TRAIN_M_CF2_RI3_TI1_R01.json,f6ce7267fab1acbe35f1a4eb3b29e4d06557f8e68576848a3c583784f113a8a3
CB1_TRAIN_M_CF2_RI3_TI2_R01,TRAIN,M,CF2,RI3,TI2,R01,CB1_TRAIN_BASE_M_CF2_R01,661221,661221002,662022121,663022121,664000000,665000000,train/CB1_TRAIN_M_CF2_RI3_TI2_R01.json,ccc098aadf4aef6b4ca7fb3eb3bb373dfc48c063291c15c4a903f43889a36c52
CB1_TRAIN_M_CF2_RI3_TI3_R01,TRAIN,M,CF2,RI3,TI3,R01,CB1_TRAIN_BASE_M_CF2_R01,661221,661221002,662022122,663022122,664000000,665000000,train/CB1_TRAIN_M_CF2_RI3_TI3_R01.json,1882364cf8bed81b943d9adb28e5f4e7b46182d734064205f30563d118cf1c83
CB1_TRAIN_M_CF2_RI1_TI1_R02,TRAIN,M,CF2,RI1,TI1,R02,CB1_TRAIN_BASE_M_CF2_R02,661222,661222002,662022200,663022200,664000000,665000000,train/CB1_TRAIN_M_CF2_RI1_TI1_R02.json,f48b233953ff1f38cbedb71901997673430c03d364da49468bcb68944d174db9
CB1_TRAIN_M_CF2_RI1_TI2_R02,TRAIN,M,CF2,RI1,TI2,R02,CB1_TRAIN_BASE_M_CF2_R02,661222,661222002,662022201,663022201,664000000,665000000,train/CB1_TRAIN_M_CF2_RI1_TI2_R02.json,217898b653906dd21cdfec010729c0cb24eca6ee48298090e72bf6979d0752cd
CB1_TRAIN_M_CF2_RI1_TI3_R02,TRAIN,M,CF2,RI1,TI3,R02,CB1_TRAIN_BASE_M_CF2_R02,661222,661222002,662022202,663022202,664000000,665000000,train/CB1_TRAIN_M_CF2_RI1_TI3_R02.json,2c243065e9a773833995ac8e33c7259987bb4c6b1f900a0b6cb80d7fea98a95b
CB1_TRAIN_M_CF2_RI2_TI1_R02,TRAIN,M,CF2,RI2,TI1,R02,CB1_TRAIN_BASE_M_CF2_R02,661222,661222002,662022210,663022210,664000000,665000000,train/CB1_TRAIN_M_CF2_RI2_TI1_R02.json,cfea099975037c7c9166e769b0bcbf69e57b4870f8ec88b3591389fc167d2d9b
CB1_TRAIN_M_CF2_RI2_TI2_R02,TRAIN,M,CF2,RI2,TI2,R02,CB1_TRAIN_BASE_M_CF2_R02,661222,661222002,662022211,663022211,664000000,665000000,train/CB1_TRAIN_M_CF2_RI2_TI2_R02.json,32e3609ed6052f34bd4ed78e14944158a6d5c3180055d52b0b561d2cb5c0d4e1
CB1_TRAIN_M_CF2_RI2_TI3_R02,TRAIN,M,CF2,RI2,TI3,R02,CB1_TRAIN_BASE_M_CF2_R02,661222,661222002,662022212,663022212,664000000,665000000,train/CB1_TRAIN_M_CF2_RI2_TI3_R02.json,e156a2cd1695e1009f359fa7e0847f69a61ca089b2df110f2bdc6c6af8aba82e
CB1_TRAIN_M_CF2_RI3_TI1_R02,TRAIN,M,CF2,RI3,TI1,R02,CB1_TRAIN_BASE_M_CF2_R02,661222,661222002,662022220,663022220,664000000,665000000,train/CB1_TRAIN_M_CF2_RI3_TI1_R02.json,36f2a87c4c75b25482a1a550301f5a707803a9605faa4774e114b14d3a789da4
CB1_TRAIN_M_CF2_RI3_TI2_R02,TRAIN,M,CF2,RI3,TI2,R02,CB1_TRAIN_BASE_M_CF2_R02,661222,661222002,662022221,663022221,664000000,665000000,train/CB1_TRAIN_M_CF2_RI3_TI2_R02.json,ba8396e32a50dfa43ed20d16c1bb3999e4d7a974360c6c7eba72dffe66912040
CB1_TRAIN_M_CF2_RI3_TI3_R02,TRAIN,M,CF2,RI3,TI3,R02,CB1_TRAIN_BASE_M_CF2_R02,661222,661222002,662022222,663022222,664000000,665000000,train/CB1_TRAIN_M_CF2_RI3_TI3_R02.json,ad0aeba8f01b6cfe63a88477c2817eafa865ecae06d00146b4443c580de59bdb
CB1_TRAIN_M_CF2_RI1_TI1_R03,TRAIN,M,CF2,RI1,TI1,R03,CB1_TRAIN_BASE_M_CF2_R03,661223,661223001,662022300,663022300,664000000,665000000,train/CB1_TRAIN_M_CF2_RI1_TI1_R03.json,bf349e8d0bee21335b000d057e7beeefdc307ba65df3973c14db7faf7813de5b
CB1_TRAIN_M_CF2_RI1_TI2_R03,TRAIN,M,CF2,RI1,TI2,R03,CB1_TRAIN_BASE_M_CF2_R03,661223,661223001,662022301,663022301,664000000,665000000,train/CB1_TRAIN_M_CF2_RI1_TI2_R03.json,b20691dafaa55af24825abb073dba3d6b004671bf06c9d999f5d6964a4c3b316
CB1_TRAIN_M_CF2_RI1_TI3_R03,TRAIN,M,CF2,RI1,TI3,R03,CB1_TRAIN_BASE_M_CF2_R03,661223,661223001,662022302,663022302,664000000,665000000,train/CB1_TRAIN_M_CF2_RI1_TI3_R03.json,acdc85dc2503a7993948bb4fce162fb1ef90d24a611376c31dc51292872bcc38
CB1_TRAIN_M_CF2_RI2_TI1_R03,TRAIN,M,CF2,RI2,TI1,R03,CB1_TRAIN_BASE_M_CF2_R03,661223,661223001,662022310,663022310,664000000,665000000,train/CB1_TRAIN_M_CF2_RI2_TI1_R03.json,bdadc6874d506ae6544fdad80ad85c28d6bbc514246dc0ec2a4e043df92bcb13
CB1_TRAIN_M_CF2_RI2_TI2_R03,TRAIN,M,CF2,RI2,TI2,R03,CB1_TRAIN_BASE_M_CF2_R03,661223,661223001,662022311,663022311,664000000,665000000,train/CB1_TRAIN_M_CF2_RI2_TI2_R03.json,8d870c7bbd3539e953c24872926c7510f13ec4a6775df11c688f44f04adcfaeb
CB1_TRAIN_M_CF2_RI2_TI3_R03,TRAIN,M,CF2,RI2,TI3,R03,CB1_TRAIN_BASE_M_CF2_R03,661223,661223001,662022312,663022312,664000000,665000000,train/CB1_TRAIN_M_CF2_RI2_TI3_R03.json,93e58c40c4d925ed3f54fb08ca5831d2ec222d2b59a7117cb44ea9bda30befa5
CB1_TRAIN_M_CF2_RI3_TI1_R03,TRAIN,M,CF2,RI3,TI1,R03,CB1_TRAIN_BASE_M_CF2_R03,661223,661223001,662022320,663022320,664000000,665000000,train/CB1_TRAIN_M_CF2_RI3_TI1_R03.json,f6b42899af63808bce269d25e33e2b43db0d13b8bf8416027889bf8a2fef1036
CB1_TRAIN_M_CF2_RI3_TI2_R03,TRAIN,M,CF2,RI3,TI2,R03,CB1_TRAIN_BASE_M_CF2_R03,661223,661223001,662022321,663022321,664000000,665000000,train/CB1_TRAIN_M_CF2_RI3_TI2_R03.json,7ec48941b6a0d339736215e586e080df6adfb7912995e92e593d6d04f962f299
CB1_TRAIN_M_CF2_RI3_TI3_R03,TRAIN,M,CF2,RI3,TI3,R03,CB1_TRAIN_BASE_M_CF2_R03,661223,661223001,662022322,663022322,664000000,665000000,train/CB1_TRAIN_M_CF2_RI3_TI3_R03.json,8dc7e0d2325ffc291244470c56673a80706bfa9db85014f12aef7f1669359f07
CB1_TRAIN_M_CF2_RI1_TI1_R04,TRAIN_VALIDATION,M,CF2,RI1,TI1,R04,CB1_TRAIN_BASE_M_CF2_R04,661224,661224002,662022400,663022400,664000000,665000000,train_validation/CB1_TRAIN_M_CF2_RI1_TI1_R04.json,25558e2fc287f2a8237f509aeafa84367cdd3ffa8e9c6f4d7e9c3435ae2b9f37
CB1_TRAIN_M_CF2_RI1_TI2_R04,TRAIN_VALIDATION,M,CF2,RI1,TI2,R04,CB1_TRAIN_BASE_M_CF2_R04,661224,661224002,662022401,663022401,664000000,665000000,train_validation/CB1_TRAIN_M_CF2_RI1_TI2_R04.json,0c546842e91f17275a2592852fcf16a6629058f402843cd03f9668e073fd8a5d
CB1_TRAIN_M_CF2_RI1_TI3_R04,TRAIN_VALIDATION,M,CF2,RI1,TI3,R04,CB1_TRAIN_BASE_M_CF2_R04,661224,661224002,662022402,663022402,664000000,665000000,train_validation/CB1_TRAIN_M_CF2_RI1_TI3_R04.json,a34bfce3f8e6588ae403f9bc99d40faf4e61d2fdaa3dce987fe0bff9aacd8172
CB1_TRAIN_M_CF2_RI2_TI1_R04,TRAIN_VALIDATION,M,CF2,RI2,TI1,R04,CB1_TRAIN_BASE_M_CF2_R04,661224,661224002,662022410,663022410,664000000,665000000,train_validation/CB1_TRAIN_M_CF2_RI2_TI1_R04.json,ff906f8b29ff1eeacc77c51acb648923c3cf239a133fc85e8cedd75bb0c73c04
CB1_TRAIN_M_CF2_RI2_TI2_R04,TRAIN_VALIDATION,M,CF2,RI2,TI2,R04,CB1_TRAIN_BASE_M_CF2_R04,661224,661224002,662022411,663022411,664000000,665000000,train_validation/CB1_TRAIN_M_CF2_RI2_TI2_R04.json,53601e572d6a2f6a86d0b6a29e742eeed73cf5131b85dab7e9e10ffbbed6ecc0
CB1_TRAIN_M_CF2_RI2_TI3_R04,TRAIN_VALIDATION,M,CF2,RI2,TI3,R04,CB1_TRAIN_BASE_M_CF2_R04,661224,661224002,662022412,663022412,664000000,665000000,train_validation/CB1_TRAIN_M_CF2_RI2_TI3_R04.json,877a50df376f4ea0539d5a55def4ceec2b9d395453a467059e9459df369dae5b
CB1_TRAIN_M_CF2_RI3_TI1_R04,TRAIN_VALIDATION,M,CF2,RI3,TI1,R04,CB1_TRAIN_BASE_M_CF2_R04,661224,661224002,662022420,663022420,664000000,665000000,train_validation/CB1_TRAIN_M_CF2_RI3_TI1_R04.json,b27f32dbf373eb982f6c4d97afa4805eeb9ffe19d304b680268945c1bdfdd1da
CB1_TRAIN_M_CF2_RI3_TI2_R04,TRAIN_VALIDATION,M,CF2,RI3,TI2,R04,CB1_TRAIN_BASE_M_CF2_R04,661224,661224002,662022421,663022421,664000000,665000000,train_validation/CB1_TRAIN_M_CF2_RI3_TI2_R04.json,e0cf1a41367910886979e98ce897747abd57cccb17a02a6d1e3f517a7bea2929
CB1_TRAIN_M_CF2_RI3_TI3_R04,TRAIN_VALIDATION,M,CF2,RI3,TI3,R04,CB1_TRAIN_BASE_M_CF2_R04,661224,661224002,662022422,663022422,664000000,665000000,train_validation/CB1_TRAIN_M_CF2_RI3_TI3_R04.json,7461ee1b8b7346283fd07c597d649d665a8716b76b3d5ee2e7bd27014d60b54c
CB1_TRAIN_M_CF2_RI1_TI1_R05,TRAIN_INTERNAL_HOLDOUT,M,CF2,RI1,TI1,R05,CB1_TRAIN_BASE_M_CF2_R05,661225,661225001,662022500,663022500,664000000,665000000,train_internal_holdout/CB1_TRAIN_M_CF2_RI1_TI1_R05.json,276d0480ff8bed8e9405f8b4bfcbc5af90fea4722605e7bea68cee299ce17d70
CB1_TRAIN_M_CF2_RI1_TI2_R05,TRAIN_INTERNAL_HOLDOUT,M,CF2,RI1,TI2,R05,CB1_TRAIN_BASE_M_CF2_R05,661225,661225001,662022501,663022501,664000000,665000000,train_internal_holdout/CB1_TRAIN_M_CF2_RI1_TI2_R05.json,8a035bd90978fc98f093448e54060ead7e5515ad6208e2585d93433d3bd4af1d
CB1_TRAIN_M_CF2_RI1_TI3_R05,TRAIN_INTERNAL_HOLDOUT,M,CF2,RI1,TI3,R05,CB1_TRAIN_BASE_M_CF2_R05,661225,661225001,662022502,663022502,664000000,665000000,train_internal_holdout/CB1_TRAIN_M_CF2_RI1_TI3_R05.json,fa2c1681f44311dba3d295b86885204e8ede831f58152cb7b7f93da383c57e21
CB1_TRAIN_M_CF2_RI2_TI1_R05,TRAIN_INTERNAL_HOLDOUT,M,CF2,RI2,TI1,R05,CB1_TRAIN_BASE_M_CF2_R05,661225,661225001,662022510,663022510,664000000,665000000,train_internal_holdout/CB1_TRAIN_M_CF2_RI2_TI1_R05.json,10f73fc7d3d16775c89d7ebbd5d8db062111e60837bdcb86204ef6ccf910aa67
CB1_TRAIN_M_CF2_RI2_TI2_R05,TRAIN_INTERNAL_HOLDOUT,M,CF2,RI2,TI2,R05,CB1_TRAIN_BASE_M_CF2_R05,661225,661225001,662022511,663022511,664000000,665000000,train_internal_holdout/CB1_TRAIN_M_CF2_RI2_TI2_R05.json,2c83cacb5310573c28af274802842f40d29b2fec97a1e95edb56125a89eec3fc
CB1_TRAIN_M_CF2_RI2_TI3_R05,TRAIN_INTERNAL_HOLDOUT,M,CF2,RI2,TI3,R05,CB1_TRAIN_BASE_M_CF2_R05,661225,661225001,662022512,663022512,664000000,665000000,train_internal_holdout/CB1_TRAIN_M_CF2_RI2_TI3_R05.json,21523574f5101413281d2c8a871bf5ca55f753e542e66cd4a3db81693e9e6229
CB1_TRAIN_M_CF2_RI3_TI1_R05,TRAIN_INTERNAL_HOLDOUT,M,CF2,RI3,TI1,R05,CB1_TRAIN_BASE_M_CF2_R05,661225,661225001,662022520,663022520,664000000,665000000,train_internal_holdout/CB1_TRAIN_M_CF2_RI3_TI1_R05.json,9a54c5737a2a40e58f25637f83ee8b8c2a1c72cd07d37631479c196a61873123
CB1_TRAIN_M_CF2_RI3_TI2_R05,TRAIN_INTERNAL_HOLDOUT,M,CF2,RI3,TI2,R05,CB1_TRAIN_BASE_M_CF2_R05,661225,661225001,662022521,663022521,664000000,665000000,train_internal_holdout/CB1_TRAIN_M_CF2_RI3_TI2_R05.json,0b79f2d8dc01487f397393dbce50fbb103b3a0545b5da2d5c2da6a26368c5753
CB1_TRAIN_M_CF2_RI3_TI3_R05,TRAIN_INTERNAL_HOLDOUT,M,CF2,RI3,TI3,R05,CB1_TRAIN_BASE_M_CF2_R05,661225,661225001,662022522,663022522,664000000,665000000,train_internal_holdout/CB1_TRAIN_M_CF2_RI3_TI3_R05.json,bccd9918156b314e582b078a956c67d1e6f61e5c285dd34bf681c781456c2d2c
CB1_TRAIN_M_CF3_RI1_TI1_R01,TRAIN,M,CF3,RI1,TI1,R01,CB1_TRAIN_BASE_M_CF3_R01,661231,661231001,662023100,663023100,664000000,665000000,train/CB1_TRAIN_M_CF3_RI1_TI1_R01.json,6915adec392713137a39614371fd268947bee03bb082db694be8bf35794b54d9
CB1_TRAIN_M_CF3_RI1_TI2_R01,TRAIN,M,CF3,RI1,TI2,R01,CB1_TRAIN_BASE_M_CF3_R01,661231,661231001,662023101,663023101,664000000,665000000,train/CB1_TRAIN_M_CF3_RI1_TI2_R01.json,b7508e14df726ae7313f1a5239aa7352fa120a79c231700753a433f221f39b32
CB1_TRAIN_M_CF3_RI1_TI3_R01,TRAIN,M,CF3,RI1,TI3,R01,CB1_TRAIN_BASE_M_CF3_R01,661231,661231001,662023102,663023102,664000000,665000000,train/CB1_TRAIN_M_CF3_RI1_TI3_R01.json,b411c2ca94df71dce2ada56f9be49ed93476d0eddef5a33ec9f1afc25fd6af61
CB1_TRAIN_M_CF3_RI2_TI1_R01,TRAIN,M,CF3,RI2,TI1,R01,CB1_TRAIN_BASE_M_CF3_R01,661231,661231001,662023110,663023110,664000000,665000000,train/CB1_TRAIN_M_CF3_RI2_TI1_R01.json,794e37ee781abd975c28ad9acbd81760afcc10eb2f250fa3b81c30640c2e57d9
CB1_TRAIN_M_CF3_RI2_TI2_R01,TRAIN,M,CF3,RI2,TI2,R01,CB1_TRAIN_BASE_M_CF3_R01,661231,661231001,662023111,663023111,664000000,665000000,train/CB1_TRAIN_M_CF3_RI2_TI2_R01.json,1670e9b119dfeb00dd5e1cc8201b24890442087ad107c48dfa21f4e11f3470fb
CB1_TRAIN_M_CF3_RI2_TI3_R01,TRAIN,M,CF3,RI2,TI3,R01,CB1_TRAIN_BASE_M_CF3_R01,661231,661231001,662023112,663023112,664000000,665000000,train/CB1_TRAIN_M_CF3_RI2_TI3_R01.json,f47bd92f4cca818e4687ba2ac22687f1708c0bd9516e748c3d8f3be9315fd918
CB1_TRAIN_M_CF3_RI3_TI1_R01,TRAIN,M,CF3,RI3,TI1,R01,CB1_TRAIN_BASE_M_CF3_R01,661231,661231001,662023120,663023120,664000000,665000000,train/CB1_TRAIN_M_CF3_RI3_TI1_R01.json,19c9ed1d5226a2574b4044772ea3e85df0b800fe912eaaebe7d36aa21b938e33
CB1_TRAIN_M_CF3_RI3_TI2_R01,TRAIN,M,CF3,RI3,TI2,R01,CB1_TRAIN_BASE_M_CF3_R01,661231,661231001,662023121,663023121,664000000,665000000,train/CB1_TRAIN_M_CF3_RI3_TI2_R01.json,d00784c1ddab117dfa96f135a7615164d8b0c0beeba16a88f23f561a9a71c276
CB1_TRAIN_M_CF3_RI3_TI3_R01,TRAIN,M,CF3,RI3,TI3,R01,CB1_TRAIN_BASE_M_CF3_R01,661231,661231001,662023122,663023122,664000000,665000000,train/CB1_TRAIN_M_CF3_RI3_TI3_R01.json,da9688e94b12cefb670555deb7ed2c5ecd33b06dbe2801c61641f17dc6f766b7
