instance_id,training_split,scale,CF_level,RI_level,TI_level,replicate,base_structure,family,number_of_products,number_of_operations,number_of_islands,number_of_W_AGVs,number_of_F_AGVs,number_of_configurations,number_of_precedence_edges,F_route_mean,F_route_median,R_full_op,R_high_op,F_route_min,F_route_max,F_cap_mean,R_full_island,capability_heterogeneity,capability_selectivity_mean,capability_selectivity_median,capability_selectivity_std,capability_selectivity_min,capability_selectivity_max,processing_CV_mean,processing_CV_median,processing_CV_p90,processing_min_max_ratio_mean,mean_processing_time,precedence_edge_density,mean_predecessor_count,mean_successor_count,number_of_source_operations,number_of_sink_operations,mean_ready_set_size,max_ready_set_size,mean_reconfiguration_time,median_reconfiguration_time,maximum_reconfiguration_time,nonzero_reconfiguration_std,nonzero_reconfiguration_CV,RI,configuration_diversity_entropy,nonzero_offdiagonal_reconfiguration_ratio,W_transport_intensity,F_transport_intensity,operations_per_W_AGV,operations_per_F_AGV,islands_per_W_AGV,islands_per_F_AGV,configuration_entropy
CB1_TRAIN_M_CF2_RI2_TI2_R01,TRAIN,M,CF2,RI2,TI2,R01,CB1_TRAIN_BASE_M_CF2_R01,Unknown,15,129,10,2,2,6,197,0.3310077519379845,0.3,0.0,0.0,0.3,0.4,0.5,0.0,0.16666666666666666,0.5,0.5,0.14142135623730948,0.3,0.7,0.324898693180689,0.3252462512726967,0.37310425474575604,0.42026539555276016,63.53629976580796,0.39478957915831664,1.5271317829457365,1.5271317829457365,15,15,9.472868217054264,18,18.5,18.0,49.0,9.049974630700714,0.342431472513,0.4159601916697383,0.9413775004893997,1.0,0.5487850051633854,1.0010025801695541,64.5,64.5,5.0,5.0,0.9413775004893997
CB1_TRAIN_M_CF2_RI2_TI3_R01,TRAIN,M,CF2,RI2,TI3,R01,CB1_TRAIN_BASE_M_CF2_R01,Unknown,15,129,10,2,2,6,197,0.3310077519379845,0.3,0.0,0.0,0.3,0.4,0.5,0.0,0.16666666666666666,0.5,0.5,0.14142135623730948,0.3,0.7,0.324898693180689,0.3252462512726967,0.37310425474575604,0.42026539555276016,63.53629976580796,0.39478957915831664,1.5271317829457365,1.5271317829457365,15,15,9.472868217054264,18,18.5,18.0,49.0,9.049974630700714,0.342431472513,0.4159601916697383,0.9413775004893997,1.0,1.0975700103267707,2.0020051603391082,64.5,64.5,5.0,5.0,0.9413775004893997
CB1_TRAIN_M_CF2_RI3_TI1_R01,TRAIN,M,CF2,RI3,TI1,R01,CB1_TRAIN_BASE_M_CF2_R01,Unknown,15,129,10,2,2,6,197,0.3310077519379845,0.3,0.0,0.0,0.3,0.4,0.5,0.0,0.16666666666666666,0.5,0.5,0.14142135623730948,0.3,0.7,0.324898693180689,0.3252462512726967,0.37310425474575604,0.42026539555276016,63.53629976580796,0.39478957915831664,1.5271317829457365,1.5271317829457365,15,15,9.472868217054264,18,37.0,36.0,98.0,18.099949261401427,0.342431472513,0.8319203833394766,0.9413775004893997,1.0,0.2747176892403579,0.49971433837080725,64.5,64.5,5.0,5.0,0.9413775004893997
CB1_TRAIN_M_CF2_RI3_TI2_R01,TRAIN,M,CF2,RI3,TI2,R01,CB1_TRAIN_BASE_M_CF2_R01,Unknown,15,129,10,2,2,6,197,0.3310077519379845,0.3,0.0,0.0,0.3,0.4,0.5,0.0,0.16666666666666666,0.5,0.5,0.14142135623730948,0.3,0.7,0.324898693180689,0.3252462512726967,0.37310425474575604,0.42026539555276016,63.53629976580796,0.39478957915831664,1.5271317829457365,1.5271317829457365,15,15,9.472868217054264,18,37.0,36.0,98.0,18.099949261401427,0.342431472513,0.8319203833394766,0.9413775004893997,1.0,0.5487850051633854,1.0010025801695541,64.5,64.5,5.0,5.0,0.9413775004893997
CB1_TRAIN_M_CF2_RI3_TI3_R01,TRAIN,M,CF2,RI3,TI3,R01,CB1_TRAIN_BASE_M_CF2_R01,Unknown,15,129,10,2,2,6,197,0.3310077519379845,0.3,0.0,0.0,0.3,0.4,0.5,0.0,0.16666666666666666,0.5,0.5,0.14142135623730948,0.3,0.7,0.324898693180689,0.3252462512726967,0.37310425474575604,0.42026539555276016,63.53629976580796,0.39478957915831664,1.5271317829457365,1.5271317829457365,15,15,9.472868217054264,18,37.0,36.0,98.0,18.099949261401427,0.342431472513,0.8319203833394766,0.9413775004893997,1.0,1.0975700103267707,2.0020051603391082,64.5,64.5,5.0,5.0,0.9413775004893997
CB1_TRAIN_M_CF2_RI1_TI1_R02,TRAIN,M,CF2,RI1,TI1,R02,CB1_TRAIN_BASE_M_CF2_R02,Unknown,15,116,10,2,2,6,167,0.3456896551724138,0.3,0.0,0.0,0.3,0.4,0.5,0.0,0.18257418583505539,0.5,0.55,0.11547005383792515,0.3,0.6,0.32073988649393054,0.32178374389551995,0.36681722010719164,0.4203414621080034,64.16458852867831,0.4123456790123457,1.4396551724137931,1.4396551724137931,15,15,9.629310344827585,19,9.352941176470589,10.0,23.0,4.228704818788425,0.31914753349346603,0.20650019432568983,0.9017380490821186,1.0,0.2753765260990643,0.49871745044694904,58.0,58.0,5.0,5.0,0.9017380490821186
CB1_TRAIN_M_CF2_RI1_TI2_R02,TRAIN,M,CF2,RI1,TI2,R02,CB1_TRAIN_BASE_M_CF2_R02,Unknown,15,116,10,2,2,6,167,0.3456896551724138,0.3,0.0,0.0,0.3,0.4,0.5,0.0,0.18257418583505539,0.5,0.55,0.11547005383792515,0.3,0.6,0.32073988649393054,0.32178374389551995,0.36681722010719164,0.4203414621080034,64.16458852867831,0.4123456790123457,1.4396551724137931,1.4396551724137931,15,15,9.629310344827585,19,9.352941176470589,10.0,23.0,4.228704818788425,0.31914753349346603,0.20650019432568983,0.9017380490821186,1.0,0.5503666492148278,0.9997726389428683,58.0,58.0,5.0,5.0,0.9017380490821186
CB1_TRAIN_M_CF2_RI1_TI3_R02,TRAIN,M,CF2,RI1,TI3,R02,CB1_TRAIN_BASE_M_CF2_R02,Unknown,15,116,10,2,2,6,167,0.3456896551724138,0.3,0.0,0.0,0.3,0.4,0.5,0.0,0.18257418583505539,0.5,0.55,0.11547005383792515,0.3,0.6,0.32073988649393054,0.32178374389551995,0.36681722010719164,0.4203414621080034,64.16458852867831,0.4123456790123457,1.4396551724137931,1.4396551724137931,15,15,9.629310344827585,19,9.352941176470589,10.0,23.0,4.228704818788425,0.31914753349346603,0.20650019432568983,0.9017380490821186,1.0,1.1007332984296556,1.9995452778857365,58.0,58.0,5.0,5.0,0.9017380490821186
CB1_TRAIN_M_CF2_RI2_TI1_R02,TRAIN,M,CF2,RI2,TI1,R02,CB1_TRAIN_BASE_M_CF2_R02,Unknown,15,116,10,2,2,6,167,0.3456896551724138,0.3,0.0,0.0,0.3,0.4,0.5,0.0,0.18257418583505539,0.5,0.55,0.11547005383792515,0.3,0.6,0.32073988649393054,0.32178374389551995,0.36681722010719164,0.4203414621080034,64.16458852867831,0.4123456790123457,1.4396551724137931,1.4396551724137931,15,15,9.629310344827585,19,18.92156862745098,20.0,46.0,8.438731620215487,0.31481278583187305,0.41776244764002246,0.9017380490821186,1.0,0.2753765260990643,0.49871745044694904,58.0,58.0,5.0,5.0,0.9017380490821186
CB1_TRAIN_M_CF2_RI2_TI2_R02,TRAIN,M,CF2,RI2,TI2,R02,CB1_TRAIN_BASE_M_CF2_R02,Unknown,15,116,10,2,2,6,167,0.3456896551724138,0.3,0.0,0.0,0.3,0.4,0.5,0.0,0.18257418583505539,0.5,0.55,0.11547005383792515,0.3,0.6,0.32073988649393054,0.32178374389551995,0.36681722010719164,0.4203414621080034,64.16458852867831,0.4123456790123457,1.4396551724137931,1.4396551724137931,15,15,9.629310344827585,19,18.92156862745098,20.0,46.0,8.438731620215487,0.31481278583187305,0.41776244764002246,0.9017380490821186,1.0,0.5503666492148278,0.9997726389428683,58.0,58.0,5.0,5.0,0.9017380490821186
CB1_TRAIN_M_CF2_RI2_TI3_R02,TRAIN,M,CF2,RI2,TI3,R02,CB1_TRAIN_BASE_M_CF2_R02,Unknown,15,116,10,2,2,6,167,0.3456896551724138,0.3,0.0,0.0,0.3,0.4,0.5,0.0,0.18257418583505539,0.5,0.55,0.11547005383792515,0.3,0.6,0.32073988649393054,0.32178374389551995,0.36681722010719164,0.4203414621080034,64.16458852867831,0.4123456790123457,1.4396551724137931,1.4396551724137931,15,15,9.629310344827585,19,18.92156862745098,20.0,46.0,8.438731620215487,0.31481278583187305,0.41776244764002246,0.9017380490821186,1.0,1.1007332984296556,1.9995452778857365,58.0,58.0,5.0,5.0,0.9017380490821186
CB1_TRAIN_M_CF2_RI3_TI1_R02,TRAIN,M,CF2,RI3,TI1,R02,CB1_TRAIN_BASE_M_CF2_R02,Unknown,15,116,10,2,2,6,167,0.3456896551724138,0.3,0.0,0.0,0.3,0.4,0.5,0.0,0.18257418583505539,0.5,0.55,0.11547005383792515,0.3,0.6,0.32073988649393054,0.32178374389551995,0.36681722010719164,0.4203414621080034,64.16458852867831,0.4123456790123457,1.4396551724137931,1.4396551724137931,15,15,9.629310344827585,19,37.84313725490196,40.0,92.0,16.877463240430973,0.31481278583187305,0.8355248952800449,0.9017380490821186,1.0,0.2753765260990643,0.49871745044694904,58.0,58.0,5.0,5.0,0.9017380490821186
CB1_TRAIN_M_CF2_RI3_TI2_R02,TRAIN,M,CF2,RI3,TI2,R02,CB1_TRAIN_BASE_M_CF2_R02,Unknown,15,116,10,2,2,6,167,0.3456896551724138,0.3,0.0,0.0,0.3,0.4,0.5,0.0,0.18257418583505539,0.5,0.55,0.11547005383792515,0.3,0.6,0.32073988649393054,0.32178374389551995,0.36681722010719164,0.4203414621080034,64.16458852867831,0.4123456790123457,1.4396551724137931,1.4396551724137931,15,15,9.629310344827585,19,37.84313725490196,40.0,92.0,16.877463240430973,0.31481278583187305,0.8355248952800449,0.9017380490821186,1.0,0.5503666492148278,0.9997726389428683,58.0,58.0,5.0,5.0,0.9017380490821186
CB1_TRAIN_M_CF2_RI3_TI3_R02,TRAIN,M,CF2,RI3,TI3,R02,CB1_TRAIN_BASE_M_CF2_R02,Unknown,15,116,10,2,2,6,167,0.3456896551724138,0.3,0.0,0.0,0.3,0.4,0.5,0.0,0.18257418583505539,0.5,0.55,0.11547005383792515,0.3,0.6,0.32073988649393054,0.32178374389551995,0.36681722010719164,0.4203414621080034,64.16458852867831,0.4123456790123457,1.4396551724137931,1.4396551724137931,15,15,9.629310344827585,19,37.84313725490196,40.0,92.0,16.877463240430973,0.31481278583187305,0.8355248952800449,0.9017380490821186,1.0,1.1007332984296556,1.9995452778857365,58.0,58.0,5.0,5.0,0.9017380490821186
CB1_TRAIN_M_CF2_RI1_TI1_R03,TRAIN,M,CF2,RI1,TI1,R03,CB1_TRAIN_BASE_M_CF2_R03,Unknown,15,122,10,2,2,6,176,0.3418032786885246,0.3,0.0,0.0,0.3,0.4,0.5,0.0,0.14907119849998599,0.5,0.5,0.12909944487358055,0.3,0.7,0.3265839905625851,0.325190879645353,0.3646823191208533,0.4137797130720515,61.752997601918466,0.39198218262806234,1.4426229508196722,1.4426229508196722,15,15,9.147540983606557,16,8.877551020408163,10.0,26.0,4.357410265450487,0.34057919316164725,0.20718213113368528,0.9739505938550388,1.0,0.2750226180737264,0.4979515358626849,61.0,61.0,5.0,5.0,0.9739505938550388
CB1_TRAIN_M_CF2_RI1_TI2_R03,TRAIN,M,CF2,RI1,TI2,R03,CB1_TRAIN_BASE_M_CF2_R03,Unknown,15,122,10,2,2,6,176,0.3418032786885246,0.3,0.0,0.0,0.3,0.4,0.5,0.0,0.14907119849998599,0.5,0.5,0.12909944487358055,0.3,0.7,0.3265839905625851,0.325190879645353,0.3646823191208533,0.4137797130720515,61.752997601918466,0.39198218262806234,1.4426229508196722,1.4426229508196722,15,15,9.147540983606557,16,8.877551020408163,10.0,26.0,4.357410265450487,0.34057919316164725,0.20718213113368528,0.9739505938550388,1.0,0.550179067105153,1.0031901673721408,61.0,61.0,5.0,5.0,0.9739505938550388
CB1_TRAIN_M_CF2_RI1_TI3_R03,TRAIN,M,CF2,RI1,TI3,R03,CB1_TRAIN_BASE_M_CF2_R03,Unknown,15,122,10,2,2,6,176,0.3418032786885246,0.3,0.0,0.0,0.3,0.4,0.5,0.0,0.14907119849998599,0.5,0.5,0.12909944487358055,0.3,0.7,0.3265839905625851,0.325190879645353,0.3646823191208533,0.4137797130720515,61.752997601918466,0.39198218262806234,1.4426229508196722,1.4426229508196722,15,15,9.147540983606557,16,8.877551020408163,10.0,26.0,4.357410265450487,0.34057919316164725,0.20718213113368528,0.9739505938550388,1.0,1.100358134210306,2.0063803347442817,61.0,61.0,5.0,5.0,0.9739505938550388
CB1_TRAIN_M_CF2_RI2_TI1_R03,TRAIN,M,CF2,RI2,TI1,R03,CB1_TRAIN_BASE_M_CF2_R03,Unknown,15,122,10,2,2,6,176,0.3418032786885246,0.3,0.0,0.0,0.3,0.4,0.5,0.0,0.14907119849998599,0.5,0.5,0.12909944487358055,0.3,0.7,0.3265839905625851,0.325190879645353,0.3646823191208533,0.4137797130720515,61.752997601918466,0.39198218262806234,1.4426229508196722,1.4426229508196722,15,15,9.147540983606557,16,17.959183673469386,20.0,53.0,8.62542311283525,0.3332549839049983,0.41912706987963916,0.9739505938550388,1.0,0.2750226180737264,0.4979515358626849,61.0,61.0,5.0,5.0,0.9739505938550388
CB1_TRAIN_M_CF2_RI2_TI2_R03,TRAIN,M,CF2,RI2,TI2,R03,CB1_TRAIN_BASE_M_CF2_R03,Unknown,15,122,10,2,2,6,176,0.3418032786885246,0.3,0.0,0.0,0.3,0.4,0.5,0.0,0.14907119849998599,0.5,0.5,0.12909944487358055,0.3,0.7,0.3265839905625851,0.325190879645353,0.3646823191208533,0.4137797130720515,61.752997601918466,0.39198218262806234,1.4426229508196722,1.4426229508196722,15,15,9.147540983606557,16,17.959183673469386,20.0,53.0,8.62542311283525,0.3332549839049983,0.41912706987963916,0.9739505938550388,1.0,0.550179067105153,1.0031901673721408,61.0,61.0,5.0,5.0,0.9739505938550388
CB1_TRAIN_M_CF2_RI2_TI3_R03,TRAIN,M,CF2,RI2,TI3,R03,CB1_TRAIN_BASE_M_CF2_R03,Unknown,15,122,10,2,2,6,176,0.3418032786885246,0.3,0.0,0.0,0.3,0.4,0.5,0.0,0.14907119849998599,0.5,0.5,0.12909944487358055,0.3,0.7,0.3265839905625851,0.325190879645353,0.3646823191208533,0.4137797130720515,61.752997601918466,0.39198218262806234,1.4426229508196722,1.4426229508196722,15,15,9.147540983606557,16,17.959183673469386,20.0,53.0,8.62542311283525,0.3332549839049983,0.41912706987963916,0.9739505938550388,1.0,1.100358134210306,2.0063803347442817,61.0,61.0,5.0,5.0,0.9739505938550388
CB1_TRAIN_M_CF2_RI3_TI1_R03,TRAIN,M,CF2,RI3,TI1,R03,CB1_TRAIN_BASE_M_CF2_R03,Unknown,15,122,10,2,2,6,176,0.3418032786885246,0.3,0.0,0.0,0.3,0.4,0.5,0.0,0.14907119849998599,0.5,0.5,0.12909944487358055,0.3,0.7,0.3265839905625851,0.325190879645353,0.3646823191208533,0.4137797130720515,61.752997601918466,0.39198218262806234,1.4426229508196722,1.4426229508196722,15,15,9.147540983606557,16,35.91836734693877,40.0,106.0,17.2508462256705,0.3332549839049983,0.8382541397592783,0.9739505938550388,1.0,0.2750226180737264,0.4979515358626849,61.0,61.0,5.0,5.0,0.9739505938550388
CB1_TRAIN_M_CF2_RI3_TI2_R03,TRAIN,M,CF2,RI3,TI2,R03,CB1_TRAIN_BASE_M_CF2_R03,Unknown,15,122,10,2,2,6,176,0.3418032786885246,0.3,0.0,0.0,0.3,0.4,0.5,0.0,0.14907119849998599,0.5,0.5,0.12909944487358055,0.3,0.7,0.3265839905625851,0.325190879645353,0.3646823191208533,0.4137797130720515,61.752997601918466,0.39198218262806234,1.4426229508196722,1.4426229508196722,15,15,9.147540983606557,16,35.91836734693877,40.0,106.0,17.2508462256705,0.3332549839049983,0.8382541397592783,0.9739505938550388,1.0,0.550179067105153,1.0031901673721408,61.0,61.0,5.0,5.0,0.9739505938550388
CB1_TRAIN_M_CF2_RI3_TI3_R03,TRAIN,M,CF2,RI3,TI3,R03,CB1_TRAIN_BASE_M_CF2_R03,Unknown,15,122,10,2,2,6,176,0.3418032786885246,0.3,0.0,0.0,0.3,0.4,0.5,0.0,0.14907119849998599,0.5,0.5,0.12909944487358055,0.3,0.7,0.3265839905625851,0.325190879645353,0.3646823191208533,0.4137797130720515,61.752997601918466,0.39198218262806234,1.4426229508196722,1.4426229508196722,15,15,9.147540983606557,16,35.91836734693877,40.0,106.0,17.2508462256705,0.3332549839049983,0.8382541397592783,0.9739505938550388,1.0,1.100358134210306,2.0063803347442817,61.0,61.0,5.0,5.0,0.9739505938550388
CB1_TRAIN_M_CF2_RI1_TI1_R04,TRAIN_VALIDATION,M,CF2,RI1,TI1,R04,CB1_TRAIN_BASE_M_CF2_R04,Unknown,15,124,10,2,2,6,179,0.3532258064516129,0.4,0.0,0.0,0.3,0.4,0.5,0.0,0.21081851067789198,0.5,0.45,0.11547005383792512,0.4,0.7,0.33015742708164175,0.33348266896040246,0.3686602797008129,0.4050777791428175,64.05479452054794,0.38913043478260867,1.4435483870967742,1.4435483870967742,15,15,8.983870967741936,18,9.566037735849056,10.0,26.0,4.993555403504304,0.3742704247202437,0.20829206249155827,0.9549589160218654,1.0,0.27455832137378133,0.5011334473909325,62.0,62.0,5.0,5.0,0.9549589160218654
CB1_TRAIN_M_CF2_RI1_TI2_R04,TRAIN_VALIDATION,M,CF2,RI1,TI2,R04,CB1_TRAIN_BASE_M_CF2_R04,Unknown,15,124,10,2,2,6,179,0.3532258064516129,0.4,0.0,0.0,0.3,0.4,0.5,0.0,0.21081851067789198,0.5,0.45,0.11547005383792512,0.4,0.7,0.33015742708164175,0.33348266896040246,0.3686602797008129,0.4050777791428175,64.05479452054794,0.38913043478260867,1.4435483870967742,1.4435483870967742,15,15,8.983870967741936,18,9.566037735849056,10.0,26.0,4.993555403504304,0.3742704247202437,0.20829206249155827,0.9549589160218654,1.0,0.5500197951205028,1.0030474764756203,62.0,62.0,5.0,5.0,0.9549589160218654
CB1_TRAIN_M_CF2_RI1_TI3_R04,TRAIN_VALIDATION,M,CF2,RI1,TI3,R04,CB1_TRAIN_BASE_M_CF2_R04,Unknown,15,124,10,2,2,6,179,0.3532258064516129,0.4,0.0,0.0,0.3,0.4,0.5,0.0,0.21081851067789198,0.5,0.45,0.11547005383792512,0.4,0.7,0.33015742708164175,0.33348266896040246,0.3686602797008129,0.4050777791428175,64.05479452054794,0.38913043478260867,1.4435483870967742,1.4435483870967742,15,15,8.983870967741936,18,9.566037735849056,10.0,26.0,4.993555403504304,0.3742704247202437,0.20829206249155827,0.9549589160218654,1.0,1.1000395902410056,2.0060949529512406,62.0,62.0,5.0,5.0,0.9549589160218654
CB1_TRAIN_M_CF2_RI2_TI1_R04,TRAIN_VALIDATION,M,CF2,RI2,TI1,R04,CB1_TRAIN_BASE_M_CF2_R04,Unknown,15,124,10,2,2,6,179,0.3532258064516129,0.4,0.0,0.0,0.3,0.4,0.5,0.0,0.21081851067789198,0.5,0.45,0.11547005383792512,0.4,0.7,0.33015742708164175,0.33348266896040246,0.3686602797008129,0.4050777791428175,64.05479452054794,0.38913043478260867,1.4435483870967742,1.4435483870967742,15,15,8.983870967741936,18,19.31132075471698,20.0,52.0,9.726977577736259,0.3611383956560604,0.42048703345189326,0.9549589160218654,1.0,0.27455832137378133,0.5011334473909325,62.0,62.0,5.0,5.0,0.9549589160218654
CB1_TRAIN_M_CF2_RI2_TI2_R04,TRAIN_VALIDATION,M,CF2,RI2,TI2,R04,CB1_TRAIN_BASE_M_CF2_R04,Unknown,15,124,10,2,2,6,179,0.3532258064516129,0.4,0.0,0.0,0.3,0.4,0.5,0.0,0.21081851067789198,0.5,0.45,0.11547005383792512,0.4,0.7,0.33015742708164175,0.33348266896040246,0.3686602797008129,0.4050777791428175,64.05479452054794,0.38913043478260867,1.4435483870967742,1.4435483870967742,15,15,8.983870967741936,18,19.31132075471698,20.0,52.0,9.726977577736259,0.3611383956560604,0.42048703345189326,0.9549589160218654,1.0,0.5500197951205028,1.0030474764756203,62.0,62.0,5.0,5.0,0.9549589160218654
CB1_TRAIN_M_CF2_RI2_TI3_R04,TRAIN_VALIDATION,M,CF2,RI2,TI3,R04,CB1_TRAIN_BASE_M_CF2_R04,Unknown,15,124,10,2,2,6,179,0.3532258064516129,0.4,0.0,0.0,0.3,0.4,0.5,0.0,0.21081851067789198,0.5,0.45,0.11547005383792512,0.4,0.7,0.33015742708164175,0.33348266896040246,0.3686602797008129,0.4050777791428175,64.05479452054794,0.38913043478260867,1.4435483870967742,1.4435483870967742,15,15,8.983870967741936,18,19.31132075471698,20.0,52.0,9.726977577736259,0.3611383956560604,0.42048703345189326,0.9549589160218654,1.0,1.1000395902410056,2.0060949529512406,62.0,62.0,5.0,5.0,0.9549589160218654
CB1_TRAIN_M_CF2_RI3_TI1_R04,TRAIN_VALIDATION,M,CF2,RI3,TI1,R04,CB1_TRAIN_BASE_M_CF2_R04,Unknown,15,124,10,2,2,6,179,0.3532258064516129,0.4,0.0,0.0,0.3,0.4,0.5,0.0,0.21081851067789198,0.5,0.45,0.11547005383792512,0.4,0.7,0.33015742708164175,0.33348266896040246,0.3686602797008129,0.4050777791428175,64.05479452054794,0.38913043478260867,1.4435483870967742,1.4435483870967742,15,15,8.983870967741936,18,38.62264150943396,40.0,104.0,19.453955155472517,0.3611383956560604,0.8409740669037865,0.9549589160218654,1.0,0.27455832137378133,0.5011334473909325,62.0,62.0,5.0,5.0,0.9549589160218654
CB1_TRAIN_M_CF2_RI3_TI2_R04,TRAIN_VALIDATION,M,CF2,RI3,TI2,R04,CB1_TRAIN_BASE_M_CF2_R04,Unknown,15,124,10,2,2,6,179,0.3532258064516129,0.4,0.0,0.0,0.3,0.4,0.5,0.0,0.21081851067789198,0.5,0.45,0.11547005383792512,0.4,0.7,0.33015742708164175,0.33348266896040246,0.3686602797008129,0.4050777791428175,64.05479452054794,0.38913043478260867,1.4435483870967742,1.4435483870967742,15,15,8.983870967741936,18,38.62264150943396,40.0,104.0,19.453955155472517,0.3611383956560604,0.8409740669037865,0.9549589160218654,1.0,0.5500197951205028,1.0030474764756203,62.0,62.0,5.0,5.0,0.9549589160218654
CB1_TRAIN_M_CF2_RI3_TI3_R04,TRAIN_VALIDATION,M,CF2,RI3,TI3,R04,CB1_TRAIN_BASE_M_CF2_R04,Unknown,15,124,10,2,2,6,179,0.3532258064516129,0.4,0.0,0.0,0.3,0.4,0.5,0.0,0.21081851067789198,0.5,0.45,0.11547005383792512,0.4,0.7,0.33015742708164175,0.33348266896040246,0.3686602797008129,0.4050777791428175,64.05479452054794,0.38913043478260867,1.4435483870967742,1.4435483870967742,15,15,8.983870967741936,18,38.62264150943396,40.0,104.0,19.453955155472517,0.3611383956560604,0.8409740669037865,0.9549589160218654,1.0,1.1000395902410056,2.0060949529512406,62.0,62.0,5.0,5.0,0.9549589160218654
CB1_TRAIN_M_CF2_RI1_TI1_R05,TRAIN_INTERNAL_HOLDOUT,M,CF2,RI1,TI1,R05,CB1_TRAIN_BASE_M_CF2_R05,Unknown,15,130,10,2,2,6,185,0.34384615384615386,0.3,0.0,0.0,0.3,0.4,0.5,0.0,0.18257418583505536,0.5,0.45,0.11547005383792512,0.4,0.7,0.3274653865365814,0.32672942880069855,0.36673111737788583,0.41198886800613116,63.80089485458613,0.36633663366336633,1.4230769230769231,1.4230769230769231,15,15,9.823076923076924,20,9.509803921568627,10.0,24.0,3.9859901259223682,0.29586730831588715,0.21116039599331438,0.9654172208336725,1.0,0.2748737321414548,0.5007766751989902,65.0,65.0,5.0,5.0,0.9654172208336725
CB1_TRAIN_M_CF2_RI1_TI2_R05,TRAIN_INTERNAL_HOLDOUT,M,CF2,RI1,TI2,R05,CB1_TRAIN_BASE_M_CF2_R05,Unknown,15,130,10,2,2,6,185,0.34384615384615386,0.3,0.0,0.0,0.3,0.4,0.5,0.0,0.18257418583505536,0.5,0.45,0.11547005383792512,0.4,0.7,0.3274653865365814,0.32672942880069855,0.36673111737788583,0.41198886800613116,63.80089485458613,0.36633663366336633,1.4230769230769231,1.4230769230769231,15,15,9.823076923076924,20,9.509803921568627,10.0,24.0,3.9859901259223682,0.29586730831588715,0.21116039599331438,0.9654172208336725,1.0,0.5490997881939805,1.0007696623303761,65.0,65.0,5.0,5.0,0.9654172208336725
CB1_TRAIN_M_CF2_RI1_TI3_R05,TRAIN_INTERNAL_HOLDOUT,M,CF2,RI1,TI3,R05,CB1_TRAIN_BASE_M_CF2_R05,Unknown,15,130,10,2,2,6,185,0.34384615384615386,0.3,0.0,0.0,0.3,0.4,0.5,0.0,0.18257418583505536,0.5,0.45,0.11547005383792512,0.4,0.7,0.3274653865365814,0.32672942880069855,0.36673111737788583,0.41198886800613116,63.80089485458613,0.36633663366336633,1.4230769230769231,1.4230769230769231,15,15,9.823076923076924,20,9.509803921568627,10.0,24.0,3.9859901259223682,0.29586730831588715,0.21116039599331438,0.9654172208336725,1.0,1.098199576387961,2.0015393246607522,65.0,65.0,5.0,5.0,0.9654172208336725
CB1_TRAIN_M_CF2_RI2_TI1_R05,TRAIN_INTERNAL_HOLDOUT,M,CF2,RI2,TI1,R05,CB1_TRAIN_BASE_M_CF2_R05,Unknown,15,130,10,2,2,6,185,0.34384615384615386,0.3,0.0,0.0,0.3,0.4,0.5,0.0,0.18257418583505536,0.5,0.45,0.11547005383792512,0.4,0.7,0.3274653865365814,0.32672942880069855,0.36673111737788583,0.41198886800613116,63.80089485458613,0.36633663366336633,1.4230769230769231,1.4230769230769231,15,15,9.823076923076924,20,19.00980392156863,19.0,49.0,8.1859065690994,0.3039635239686213,0.4221031008567388,0.9654172208336725,1.0,0.2748737321414548,0.5007766751989902,65.0,65.0,5.0,5.0,0.9654172208336725
CB1_TRAIN_M_CF2_RI2_TI2_R05,TRAIN_INTERNAL_HOLDOUT,M,CF2,RI2,TI2,R05,CB1_TRAIN_BASE_M_CF2_R05,Unknown,15,130,10,2,2,6,185,0.34384615384615386,0.3,0.0,0.0,0.3,0.4,0.5,0.0,0.18257418583505536,0.5,0.45,0.11547005383792512,0.4,0.7,0.3274653865365814,0.32672942880069855,0.36673111737788583,0.41198886800613116,63.80089485458613,0.36633663366336633,1.4230769230769231,1.4230769230769231,15,15,9.823076923076924,20,19.00980392156863,19.0,49.0,8.1859065690994,0.3039635239686213,0.4221031008567388,0.9654172208336725,1.0,0.5490997881939805,1.0007696623303761,65.0,65.0,5.0,5.0,0.9654172208336725
CB1_TRAIN_M_CF2_RI2_TI3_R05,TRAIN_INTERNAL_HOLDOUT,M,CF2,RI2,TI3,R05,CB1_TRAIN_BASE_M_CF2_R05,Unknown,15,130,10,2,2,6,185,0.34384615384615386,0.3,0.0,0.0,0.3,0.4,0.5,0.0,0.18257418583505536,0.5,0.45,0.11547005383792512,0.4,0.7,0.3274653865365814,0.32672942880069855,0.36673111737788583,0.41198886800613116,63.80089485458613,0.36633663366336633,1.4230769230769231,1.4230769230769231,15,15,9.823076923076924,20,19.00980392156863,19.0,49.0,8.1859065690994,0.3039635239686213,0.4221031008567388,0.9654172208336725,1.0,1.098199576387961,2.0015393246607522,65.0,65.0,5.0,5.0,0.9654172208336725
