state_id,target_set_id,instance_id,phase6n_data_origin,scale,CF_level,oof_fold,selection_roles,is_fallback
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000293,ts_39471931b207153f1fe5,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,M,CF2,0,PHASE6L_TOP4|PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000293,ts_419cccc1a01fee58d31f,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000293,ts_acf1f82205ebe2158992,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000293,ts_c47c4463c2aa5da8f017,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,M,CF2,0,CANONICAL_FALLBACK,True
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000293,ts_d3c20b4ff7d7a5fa5550,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,M,CF2,0,PHASE6L_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000293,ts_eb8b6e4cbad6cc0995be,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,M,CF2,0,PHASE6L_TOP4|PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721201__it0000024,ts_20e1a705468e0efab0cb,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721201__it0000024,ts_29c6922f0dbb95ccc43d,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721201__it0000024,ts_9ab664e404a096a35662,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721201__it0000024,ts_af422e356fd316313c2d,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,CANONICAL_FALLBACK,True
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721201__it0000024,ts_b0ab040b129fa64dfbcb,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721201__it0000098,ts_4e7db8b5592d2570f37d,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721201__it0000098,ts_99bdda9388ef1e73daba,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721201__it0000098,ts_b0e2f26de1dffc67d87e,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721201__it0000098,ts_c6365f9c43411ed4e429,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721201__it0000098,ts_f46e6b612ae86c09ef41,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,CANONICAL_FALLBACK,True
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721201__it0000177,ts_817b3f9505e547c04cea,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721201__it0000177,ts_b598eae4483f6d4d2e64,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,CANONICAL_FALLBACK,True
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721201__it0000177,ts_d68594fa7780b48f1c8c,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721201__it0000177,ts_db9690e56b9c64b1fb00,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721201__it0000177,ts_e72b504c2539a87a12d5,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721201__it0000251,ts_1fae420ca9fe8c3088fd,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721201__it0000251,ts_541dc4490094b139a897,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721201__it0000251,ts_8169e7424e70f8af05a1,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,CANONICAL_FALLBACK|PHASE6N_TOP4,True
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721201__it0000251,ts_8cd2524c26380298ae7c,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721201__it0000324,ts_035516c99d7c64dc4883,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721201__it0000324,ts_60ec46d1128f1bfbc5c8,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721201__it0000324,ts_7ea7438588e09ef457d4,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721201__it0000324,ts_915ca84d573e9287de2b,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,CANONICAL_FALLBACK,True
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721201__it0000324,ts_d8e6a0e0dff5442c05f3,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721201__it0000403,ts_169abfe6b9c94e61a896,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721201__it0000403,ts_3a075869a78a0ddf4b8a,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721201__it0000403,ts_5a9e9463fb48c516705e,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721201__it0000403,ts_5ab6fc7e0878e34c3b93,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,CANONICAL_FALLBACK,True
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721201__it0000403,ts_bb8e7b5bc5a0e8f8ad8c,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721201__it0000475,ts_4c8e4360ec722dd92775,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,CANONICAL_FALLBACK|PHASE6N_TOP4,True
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721201__it0000475,ts_502183aa09b85f7bb9bc,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721201__it0000475,ts_51c40a9973696f6451c4,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721201__it0000475,ts_87f0c2ecabd983185166,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721201__it0000530,ts_2137d5ec26fa8e73565e,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721201__it0000530,ts_24cdf8aaf26407eca603,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721201__it0000530,ts_33368b4a8562b3d789e0,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,CANONICAL_FALLBACK|PHASE6N_TOP4,True
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721201__it0000530,ts_a039ddd56a524ef8e9ee,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721202__it0000025,ts_58718497b53811dc2c3b,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721202__it0000025,ts_906a1aa552e0793967b9,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721202__it0000025,ts_9136e69ed42f45bc5772,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,CANONICAL_FALLBACK,True
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721202__it0000025,ts_eb8dc68a59607a137d3c,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721202__it0000025,ts_ffdf36f38cd1316f9bdf,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721202__it0000100,ts_58272f276fa47fbaf704,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721202__it0000100,ts_62a6072cc3824307f960,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721202__it0000100,ts_6f17b5f6f3d9be72ca19,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721202__it0000100,ts_720cd63485caebc4a060,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721202__it0000100,ts_9c125e3a48414f57e06d,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,CANONICAL_FALLBACK,True
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721202__it0000179,ts_0f80aa19ed6e3f08c4a7,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721202__it0000179,ts_39c2956e98eaa6917d29,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721202__it0000179,ts_49b389ba7f90f11cdb42,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721202__it0000179,ts_cf10b1865b9bbe368d6f,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721202__it0000179,ts_f9403372e523bb5fdb1c,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,CANONICAL_FALLBACK,True
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721202__it0000253,ts_229b599a80fc49d445dd,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,CANONICAL_FALLBACK|PHASE6N_TOP4,True
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721202__it0000253,ts_770b55f056efef17578c,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721202__it0000253,ts_8b3d7dfcc2e35efaae0b,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721202__it0000253,ts_bb00fb1c1167485fe7d1,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721202__it0000327,ts_13cf4f49ca1065a48544,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721202__it0000327,ts_2febe8f452de067a782c,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721202__it0000327,ts_4a82393bd5cfb9ccf772,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,CANONICAL_FALLBACK,True
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721202__it0000327,ts_7490cf50206f73415fc7,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721202__it0000327,ts_cf0f6c24098eabc847f0,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721202__it0000408,ts_33a511a64e943ff61293,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,CANONICAL_FALLBACK|PHASE6N_TOP4,True
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721202__it0000408,ts_46704fdde729aed62767,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721202__it0000408,ts_91780cdf20e0f078b812,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721202__it0000408,ts_e3750b17a29d1196a40c,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721202__it0000482,ts_0cc1fe3eda711fff9c79,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,CANONICAL_FALLBACK,True
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721202__it0000482,ts_8701c04a6a711528d740,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721202__it0000482,ts_8eaa3e6b609b2f1365bd,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721202__it0000482,ts_a9f87c02e139643c7ddc,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721202__it0000482,ts_d91add2e9cdeac07ac67,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721202__it0000538,ts_1322aeeeccdab55c4c84,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,CANONICAL_FALLBACK,True
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721202__it0000538,ts_65a3f5c8e4330e7b93e8,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721202__it0000538,ts_9cee0cdce4e8216b2237,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721202__it0000538,ts_dbcaedd33202e3c855d3,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721202__it0000538,ts_feb158e5d41ffdc2dca1,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721203__it0000024,ts_281aea8df751a24e41e7,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721203__it0000024,ts_634872ce708342ac12c0,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,CANONICAL_FALLBACK,True
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721203__it0000024,ts_67785b68cd9f580a07cf,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721203__it0000024,ts_ae1fe49955b34d160431,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721203__it0000024,ts_e0a7277a6201105f26f7,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721203__it0000098,ts_591711c7f6e17846a7e6,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721203__it0000098,ts_74150e62493d24476851,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,CANONICAL_FALLBACK,True
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721203__it0000098,ts_83d6b0cafa376d1bcc22,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721203__it0000098,ts_9da87bc3a5e647078ccd,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721203__it0000098,ts_f950c4db9935d82db7b6,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721203__it0000177,ts_0d8d7dfebff8c9e95d88,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,CANONICAL_FALLBACK,True
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721203__it0000177,ts_37f1d2aa61d5d8984272,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721203__it0000177,ts_4e96f4dc5f74776e444a,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721203__it0000177,ts_71709f87df971729a9bb,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721203__it0000177,ts_e4829a2c2bcf659a499c,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721203__it0000251,ts_0cfd8af5d09a08129e19,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721203__it0000251,ts_4bc330205f41d7be6d5a,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,CANONICAL_FALLBACK,True
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721203__it0000251,ts_a2a0839e8882c6d8a77a,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721203__it0000251,ts_f3f458c260004f4f92a2,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721203__it0000251,ts_face11f5891983b9c70a,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721203__it0000325,ts_17f25e3e9f2faa5b6ee5,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721203__it0000325,ts_a4f9410e054b0652471d,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721203__it0000325,ts_ae6fda6e8f0dba0afd92,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721203__it0000325,ts_c433dcc3683e72367a97,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,CANONICAL_FALLBACK,True
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721203__it0000325,ts_dddbfc1656db61ad92f1,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721203__it0000406,ts_4f81877708c813f650df,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,CANONICAL_FALLBACK,True
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721203__it0000406,ts_5654dac73b36547c9b53,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721203__it0000406,ts_8586a5c89ad1f1abc9a4,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721203__it0000406,ts_e046577b8976035c42a8,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721203__it0000406,ts_ec6d27452d67a4ae6761,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0,PHASE6N_TOP4,False
