gate_id,gate_index,p_min,lcb_lambda,delta_min,state_id,instance_id,scale,CF_level,search_stage,target_set_id,calibrated_probability,ensemble_advantage_mean,ensemble_advantage_std,lcb,ensemble_immediate_utility,realized_continuation_advantage,fallback_rejected,probability_rejected,lower_bound_rejected,support_rejected,immediate_harm_rejected,local_rejection_count,local_rejection_signature,first_local_rejection,intervened,overall_mean_lift_rejected,grouped_bootstrap_lift_rejected,scale_lift_rejected,scale_coverage_rejected,coverage_aggregation_rejected,gate_retained
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF1_RI2_TI2_R12__seed691202__it0000143,CB1_CAUR_M_CF1_RI2_TI2_R12,M,CF1,40-60%,ts_82735773bd7c82833e81,0.6915631089087395,0.8194915652275085,0.20561306178569794,0.7166850343346596,0.04715237021446228,0.05669003352636391,False,False,False,False,False,0,accepted,accepted,True,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF1_RI2_TI2_R12__seed691202__it0000185,CB1_CAUR_M_CF1_RI2_TI2_R12,M,CF1,40-60%,ts_5b59f1e8e4cf0fadf9f0,0.6547262673905393,0.3238334655761719,0.25033536553382874,0.1986657828092575,0.0036377173382788897,-0.028939918213274615,False,False,False,False,False,0,accepted,accepted,True,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF1_RI2_TI2_R12__seed691202__it0000229,CB1_CAUR_M_CF1_RI2_TI2_R12,M,CF1,60-80%,ts_0a8a15972fac4e27a17a,0.6089425182881599,0.3696158826351166,0.25720009207725525,0.24101583659648895,0.03166090324521065,0.018535825545171337,False,True,False,False,False,1,probability_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF1_RI2_TI2_R12__seed691202__it0000271,CB1_CAUR_M_CF1_RI2_TI2_R12,M,CF1,80-100%,ts_7f934b6d3b8e454aa386,0.5460532131540624,0.3571875989437103,0.210295170545578,0.2520400136709213,-0.039100099354982376,-0.006748273697426241,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF1_RI2_TI2_R12__seed691202__it0000303,CB1_CAUR_M_CF1_RI2_TI2_R12,M,CF1,80-100%,ts_8b6f7c63fd62a2d13a98,0.6166734279889616,0.41248130798339844,0.1828034371137619,0.3210795894265175,-0.06747168302536011,0.05743879472693032,False,True,False,True,True,3,probability_rejected+support_rejected+immediate_harm_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691201__it0000013,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,M,CF2,0-20%,ts_43fd4c8366aeef08a71d,0.5835386570240494,0.39641907811164856,0.021651823073625565,0.3855931665748358,-0.034409139305353165,0.017754438609652413,False,True,False,True,True,3,probability_rejected+support_rejected+immediate_harm_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691201__it0000054,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,M,CF2,0-20%,ts_684c716eef0841d6fbb5,0.6549673126259612,0.48846396803855896,0.12801294028759003,0.42445749789476395,-0.0264584943652153,-0.02100321225599209,False,False,False,False,True,1,immediate_harm_rejected,immediate_harm_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691201__it0000098,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,M,CF2,20-40%,ts_a6a182bbb167bd717c35,0.6121295873892879,0.3323957920074463,0.19128161668777466,0.23675498366355896,-0.031862083822488785,0.017893401015228426,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691201__it0000138,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,M,CF2,40-60%,ts_881d1a8d901a98d352ea,0.5376565488115593,0.32753968238830566,0.12435553222894669,0.2653619162738323,-0.04229731485247612,-0.041035353535353536,False,True,False,True,True,3,probability_rejected+support_rejected+immediate_harm_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691201__it0000179,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,M,CF2,40-60%,ts_55eaa09b6d12ab5863e3,0.6312414455590409,0.4529784023761749,0.07327809929847717,0.41633935272693634,-0.028653765097260475,0.008776458440887971,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691201__it0000222,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,M,CF2,60-80%,ts_9fa6c1fae0b7cb6c1ddb,0.6677249789711263,0.48859667778015137,0.13071560859680176,0.4232388734817505,-0.026520967483520508,-0.0029925187032418957,False,False,False,False,True,1,immediate_harm_rejected,immediate_harm_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691201__it0000262,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,M,CF2,80-100%,ts_41c3ef5d6d467cb2971b,0.6418954819304482,0.41725465655326843,0.11357004195451736,0.36046963557600975,-0.009319182485342026,0.03916994106090373,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691201__it0000292,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,M,CF2,80-100%,ts_4020740315cc5419cd2a,0.641530147450537,0.41660192608833313,0.09850989282131195,0.36734697967767715,-0.0017628023633733392,-0.01815222834251377,False,True,False,False,False,1,probability_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000014,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,M,CF2,0-20%,ts_feeb9b52f844e3d4d089,0.6965522189832939,0.47449684143066406,0.17182675004005432,0.3885834664106369,-0.018784362822771072,-0.026322450012655024,False,False,False,False,True,1,immediate_harm_rejected,immediate_harm_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000054,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,M,CF2,0-20%,ts_30060c0ebe2dd0abe944,0.6067740881751714,0.3702046871185303,0.22025208175182343,0.26007864624261856,-0.04459283873438835,-0.0049868766404199474,False,True,False,True,True,3,probability_rejected+support_rejected+immediate_harm_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000098,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,M,CF2,20-40%,ts_7bfb9d4d386c44595415,0.6518151626676899,0.5076360106468201,0.14435984194278717,0.4354560896754265,-0.023422330617904663,0.014925373134328358,False,False,False,False,True,1,immediate_harm_rejected,immediate_harm_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000137,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,M,CF2,40-60%,ts_d19df59505d656bc0cba,0.6339160834195154,0.3787860870361328,0.10740496218204498,0.3250836059451103,-0.01049354299902916,0.017121588089330026,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000177,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,M,CF2,40-60%,ts_a255ed6651d153351b98,0.6827953877013612,0.5048254728317261,0.1602218747138977,0.4247145354747772,-0.018345778807997704,-0.004292371842040716,False,False,False,False,True,1,immediate_harm_rejected,immediate_harm_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000220,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,M,CF2,60-80%,ts_be30b9ebf3efbfd1dcfc,0.6008243403988601,0.3993337154388428,0.11399562656879425,0.34233590215444565,-0.016279010102152824,-0.013213662428322115,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000261,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,M,CF2,80-100%,ts_ddda33b0d1b7f1782fa6,0.5634294374433365,0.2963699698448181,0.07355563342571259,0.2595921531319618,-0.032240744680166245,-0.0013041210224308817,False,True,False,True,True,3,probability_rejected+support_rejected+immediate_harm_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000293,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,M,CF2,80-100%,ts_39471931b207153f1fe5,0.6564190605180983,0.45878008008003235,0.1410336196422577,0.3882632702589035,-0.03787515312433243,-0.027813217657565704,False,False,False,False,True,1,immediate_harm_rejected,immediate_harm_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000015,CB1_CAUR_M_CF2_RI2_TI2_R12,M,CF2,0-20%,ts_6c4be079f62e486077f9,0.5944423716146013,0.3024550974369049,0.06958679109811783,0.267661701887846,-0.03214459866285324,0.007909948281107393,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000056,CB1_CAUR_M_CF2_RI2_TI2_R12,M,CF2,0-20%,ts_b29818fdc76b7c263a6b,0.5973626998911257,0.4436834752559662,0.013116882182657719,0.4371250341646373,-0.03646065294742584,-0.01158422041327489,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000101,CB1_CAUR_M_CF2_RI2_TI2_R12,M,CF2,20-40%,ts_670cc71c9c86329c7409,0.6369830983234492,0.3724018633365631,0.04442549869418144,0.3501891139894724,-0.015294707380235195,0.004374158815612383,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000142,CB1_CAUR_M_CF2_RI2_TI2_R12,M,CF2,40-60%,ts_bd608bf1bc383feba724,0.612139240376597,0.3877531588077545,0.08450818061828613,0.34549906849861145,-0.0339655764400959,-0.03645007923930269,False,True,False,True,True,3,probability_rejected+support_rejected+immediate_harm_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000184,CB1_CAUR_M_CF2_RI2_TI2_R12,M,CF2,40-60%,ts_88903051615796ab0fd4,0.637942542514163,0.4480631351470947,0.09529566764831543,0.400415301322937,-0.041959818452596664,0.06556847545219638,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000227,CB1_CAUR_M_CF2_RI2_TI2_R12,M,CF2,60-80%,ts_1d6e1258bda1bb0ac534,0.6029929049912719,0.35524478554725647,0.131110280752182,0.28968964517116547,-0.0323013998568058,-0.010624999999999999,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000268,CB1_CAUR_M_CF2_RI2_TI2_R12,M,CF2,80-100%,ts_ca5edeba86761624947a,0.5900782847055596,0.3316230773925781,0.07974886894226074,0.29174864292144775,-0.037505362182855606,0.041027247103037894,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000299,CB1_CAUR_M_CF2_RI2_TI2_R12,M,CF2,80-100%,ts_3dab65aa3295a7cd0156,0.6310536827067682,0.4014604985713959,0.11813079565763474,0.3423951007425785,-0.047643065452575684,0.053930817610062895,False,True,False,True,True,3,probability_rejected+support_rejected+immediate_harm_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF2_RI2_TI2_R12__seed691202__it0000014,CB1_CAUR_M_CF2_RI2_TI2_R12,M,CF2,0-20%,ts_295e13cfce8b8275b774,0.6931747090275858,0.37296435236930847,0.1410870999097824,0.30242080241441727,-0.017151284962892532,0.04311433986102338,False,False,False,False,True,1,immediate_harm_rejected,immediate_harm_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF2_RI2_TI2_R12__seed691202__it0000055,CB1_CAUR_M_CF2_RI2_TI2_R12,M,CF2,0-20%,ts_8ea26506c74fff9dc24d,0.596808315977748,0.339206725358963,0.07459315657615662,0.3019101470708847,-0.007282222155481577,-0.015042117930204574,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF2_RI2_TI2_R12__seed691202__it0000099,CB1_CAUR_M_CF2_RI2_TI2_R12,M,CF2,20-40%,ts_c4781011dca90ce3518f,0.5998840375498042,0.3616819679737091,0.10202673822641373,0.31066859886050224,-0.04318404197692871,-0.018859518859518858,False,True,False,True,True,3,probability_rejected+support_rejected+immediate_harm_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF2_RI2_TI2_R12__seed691202__it0000140,CB1_CAUR_M_CF2_RI2_TI2_R12,M,CF2,40-60%,ts_13c42314c32891e5fa66,0.5886242003267084,0.2641899883747101,0.13460905849933624,0.19688545912504196,-0.022676145657896996,0.001367365542388331,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF2_RI2_TI2_R12__seed691202__it0000181,CB1_CAUR_M_CF2_RI2_TI2_R12,M,CF2,40-60%,ts_62bacdafada3514c27a9,0.5673547704496189,0.2675565183162689,0.11095552146434784,0.212078757584095,-0.050437454134225845,0.04850631352017247,False,True,False,True,True,3,probability_rejected+support_rejected+immediate_harm_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF2_RI2_TI2_R12__seed691202__it0000225,CB1_CAUR_M_CF2_RI2_TI2_R12,M,CF2,60-80%,ts_ec8c3ca1139c36ee6d12,0.6130127915391521,0.3954492509365082,0.0836985781788826,0.3535999618470669,-0.024325022473931313,-0.007371007371007371,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF2_RI2_TI2_R12__seed691202__it0000266,CB1_CAUR_M_CF2_RI2_TI2_R12,M,CF2,80-100%,ts_94362976b29fe8e24a37,0.6077668662099187,0.12853190302848816,0.04051239788532257,0.10827570408582687,-0.026478677988052368,0.013660353927351754,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF2_RI2_TI2_R12__seed691202__it0000297,CB1_CAUR_M_CF2_RI2_TI2_R12,M,CF2,80-100%,ts_206888a1e62f7d449d17,0.582015469501955,0.4023628532886505,0.1257101595401764,0.3395077735185623,-0.01632462628185749,-0.008387698042870456,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000013,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,0-20%,ts_42858a3fdd588ce239ac,0.48525406196975274,0.7186867594718933,0.6239039301872253,0.40673479437828064,-0.011696566827595234,0.01080773606370876,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000054,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,0-20%,ts_93175defdfecd8da7b2e,0.5642386440885985,1.033491849899292,0.6526923179626465,0.7071456909179688,-0.0658479556441307,0.022459292532285235,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000098,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,20-40%,ts_86220a667a60ecae300c,0.4770674175142724,0.6184713244438171,0.6331753134727478,0.30188366770744324,-0.017556235194206238,0.0171541057367829,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000137,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,40-60%,ts_1353970d63821c419985,0.4728950238209435,0.7640302181243896,0.5453309416770935,0.4913647472858429,-0.1350708156824112,0.053586037632942465,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000177,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,40-60%,ts_0c7102a76a1e15db456e,0.44863849297853264,0.5721518397331238,0.5633373856544495,0.29048314690589905,-0.07498816400766373,0.01596638655462185,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000221,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,60-80%,ts_04a3901838dbd55570de,0.48193496887317283,0.6178675889968872,0.6004023551940918,0.3176664113998413,-0.0044498140923678875,-0.010966810966810969,False,True,False,False,False,1,probability_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000262,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,80-100%,ts_c415b34720970a1e5116,0.4805484643853676,0.7824876308441162,0.610102653503418,0.4774363040924072,-0.0798538327217102,0.0029411764705882353,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000294,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,80-100%,ts_f0dd1ab6d025b5c8b9e1,0.4443573381062244,0.5929918885231018,0.5919811725616455,0.29700130224227905,-0.023430868983268738,0.0213713268032057,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691202__it0000013,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,0-20%,ts_4a5edee03aa5e6e0f032,0.4945469841929051,0.7934322953224182,0.5767245888710022,0.5050700008869171,-0.0773206427693367,0.009153318077803204,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691202__it0000051,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,0-20%,ts_809a4cb754c0aadca4fb,0.4908975107921393,0.6902708411216736,0.5437102913856506,0.41841569542884827,-0.07175198942422867,0.009642950221527235,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691202__it0000095,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,20-40%,ts_e35d0a10b27e7cae345d,0.49101322510239936,0.790450394153595,0.567741870880127,0.5065794587135315,-0.004266058560460806,-0.019579614166426722,False,True,False,True,False,2,probability_rejected+support_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691202__it0000136,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,40-60%,ts_2abf0ff3ed45b935d3e9,0.45708533046279254,0.6100098490715027,0.5505836606025696,0.3347180187702179,-0.03743971511721611,0.016715542521994135,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691202__it0000175,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,40-60%,ts_e0a9ed53c2002b062e6c,0.4685495230584248,0.6364791989326477,0.4930427670478821,0.38995781540870667,-0.0011328086256980896,-0.012941176470588235,False,True,False,True,False,2,probability_rejected+support_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691202__it0000219,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,60-80%,ts_be7a51439af0179a791e,0.5276854571941406,0.9759904742240906,0.5757946968078613,0.6880931258201599,-0.06189266964793205,0.04267554479418886,False,True,False,True,True,3,probability_rejected+support_rejected+immediate_harm_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691202__it0000260,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,80-100%,ts_d98fe8c1937917869a00,0.443746386525996,0.602257251739502,0.43595951795578003,0.38427749276161194,-0.004485315177589655,0.02077727952167414,False,True,False,True,False,2,probability_rejected+support_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691202__it0000292,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,80-100%,ts_e825c3ebcffd1fea577f,0.4736307701648963,0.9122145175933838,0.6488656997680664,0.5877816677093506,-0.007798618171364069,-0.022215459525258673,False,True,False,True,True,3,probability_rejected+support_rejected+immediate_harm_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF3_RI2_TI2_R12__seed691201__it0000012,CB1_CAUR_M_CF3_RI2_TI2_R12,M,CF3,0-20%,ts_2e1fc9499ad0d62f1934,0.4695849232970539,0.8993600010871887,0.5818253755569458,0.6084473133087158,-0.006013500038534403,0.04289544235924933,False,True,False,True,True,3,probability_rejected+support_rejected+immediate_harm_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF3_RI2_TI2_R12__seed691201__it0000053,CB1_CAUR_M_CF3_RI2_TI2_R12,M,CF3,0-20%,ts_be461e4f65775ac0f794,0.513048344540674,1.0065803527832031,0.7491474747657776,0.6320066154003143,-0.01847127079963684,-0.006442912795924484,False,True,False,True,True,3,probability_rejected+support_rejected+immediate_harm_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF3_RI2_TI2_R12__seed691201__it0000096,CB1_CAUR_M_CF3_RI2_TI2_R12,M,CF3,20-40%,ts_5299efba593006a660d4,0.5110753763338935,0.9276725649833679,0.5640202760696411,0.6456624269485474,-0.0354996882379055,0.0319567354965585,False,True,False,True,True,3,probability_rejected+support_rejected+immediate_harm_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF3_RI2_TI2_R12__seed691201__it0000136,CB1_CAUR_M_CF3_RI2_TI2_R12,M,CF3,40-60%,ts_0367e9414f9cef239df7,0.4778788311047469,0.6535187363624573,0.6270281076431274,0.34000468254089355,-0.043093424290418625,-0.028034595884282733,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF3_RI2_TI2_R12__seed691201__it0000176,CB1_CAUR_M_CF3_RI2_TI2_R12,M,CF3,40-60%,ts_30eb72223db97f8b9be2,0.5566267336969942,1.0101898908615112,0.6511692404747009,0.6846052706241608,-0.08681782335042953,0.08890251379521766,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,False,False,False,True,True,False
p0.65_lambda0.5_delta0.0000,6,0.65,0.5,0.0,CB1_CAUR_M_CF3_RI2_TI2_R12__seed691201__it0000218,CB1_CAUR_M_CF3_RI2_TI2_R12,M,CF3,60-80%,ts_f677e3ad6c3c86b8b8c1,0.5143260060636181,0.9315307140350342,0.6725257635116577,0.5952678322792053,-0.0763673260807991,0.0012658227848101266,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,False,False,False,True,True,False
