original_path,sha256,classification,action,canonical_or_retained_path,last_authoritative_commit,reason,recovery
paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_L_CF3_R04/seed_530104.parquet,6ca4934a257809e91d83ced1de1b4a0612f73e8276e502aace7942d9f92239f7,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_L_CF3_R04/seed_530104.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_L_CF3_R04/seed_530104.parquet
paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_L_CF3_R04/seed_530105.parquet,ba5e508c4b141460ec1d796695ecfa7a7089ccd309c4ac974e87e4d58095e619,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_L_CF3_R04/seed_530105.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_L_CF3_R04/seed_530105.parquet
paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_L_CF3_R05/seed_530101.parquet,99762470b7cf539bded18bb4a8fc350a3c106aa8c103cc0016ef6dbc71cd15fd,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_L_CF3_R05/seed_530101.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_L_CF3_R05/seed_530101.parquet
paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_L_CF3_R05/seed_530102.parquet,89aa6ee2efa582f055932dabd7c69005bc9514aa2516dfc503245ec7e2270c19,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_L_CF3_R05/seed_530102.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_L_CF3_R05/seed_530102.parquet
paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_L_CF3_R05/seed_530103.parquet,b42a46657839ef5807be5eb2b6a0fbda6edea2589cd3068a4389871f2739f2e7,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_L_CF3_R05/seed_530103.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_L_CF3_R05/seed_530103.parquet
paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_L_CF3_R05/seed_530104.parquet,1a9fe7b78fa733b9663cb7365ba1b044950d6e7e28beaeea05251cbf2c2ffb92,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_L_CF3_R05/seed_530104.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_L_CF3_R05/seed_530104.parquet
paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_L_CF3_R05/seed_530105.parquet,a33dce8de5b7d8671238c5949d0162777a52ed3367103db96b73f4d3782aee67,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_L_CF3_R05/seed_530105.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_L_CF3_R05/seed_530105.parquet
paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R01/seed_530101.parquet,92f4011e18790c187fe87cbb9042637c27b01fb9bb8c8e096db86557114831f5,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R01/seed_530101.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R01/seed_530101.parquet
paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R01/seed_530102.parquet,62c4a03e1cf913bad21dacfedcae8a29a37aafff41a691136089c2939ac88a50,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R01/seed_530102.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R01/seed_530102.parquet
paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R01/seed_530103.parquet,c216aabf6be2d37bcd953f4ae0fb20648640b0609b2af49b9a9daea08193b00f,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R01/seed_530103.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R01/seed_530103.parquet
paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R01/seed_530104.parquet,f382be326ee2145b28dcfd55f525617cbdb2bc16ac5a3723d05d829d31638382,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R01/seed_530104.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R01/seed_530104.parquet
paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R01/seed_530105.parquet,a3de31d0f4c3ad4a6ef2c0d427c70680e876b43cf6f45b10925fcc9c97dcfb07,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R01/seed_530105.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R01/seed_530105.parquet
paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R02/seed_530101.parquet,1973d5fce4c3bc0493ad73cf0a8a2c75d993ec3c980de169598bae05171c0fd9,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R02/seed_530101.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R02/seed_530101.parquet
paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R02/seed_530102.parquet,ebfa225353da7688fc6c59ab6dceb0f3d3b7aa993d3d4d57dc810b5d93686b9f,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R02/seed_530102.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R02/seed_530102.parquet
paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R02/seed_530103.parquet,5899d8696e8a215af6c020be5cc681c5b14ecf7e695a73b84a8da1024c1ef876,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R02/seed_530103.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R02/seed_530103.parquet
paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R02/seed_530104.parquet,1639f46ef5521358261c7735945af31c9d22db560734f35feb3620dc1e2f5b51,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R02/seed_530104.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R02/seed_530104.parquet
paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R02/seed_530105.parquet,1a8069477afb25d400e6e7d30773ba8ed9869724a44d807b7c9ededa1279425f,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R02/seed_530105.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R02/seed_530105.parquet
paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R03/seed_530101.parquet,1c68fb70714c539116f87256d08c89a737bb0bba0ca664aae1f540578415036b,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R03/seed_530101.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R03/seed_530101.parquet
paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R03/seed_530102.parquet,21b07993c7c23a44b6ad10374cb1f3c300bbf2a17d021fc4ae7df542a4d3af7d,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R03/seed_530102.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R03/seed_530102.parquet
paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R03/seed_530103.parquet,f9d5cc1784ffc10e5af0a7e87e4c66486b54f3cf7bd22c504640e6391c565235,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R03/seed_530103.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R03/seed_530103.parquet
paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R03/seed_530104.parquet,508027568f7ec445b166683eaf2640f41f1b71cba501dc041303d66b75330237,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R03/seed_530104.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R03/seed_530104.parquet
paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R03/seed_530105.parquet,adbde93e30ccb4098223fb69db488645a8437e5b19a2453668bd1bd21cfa7abf,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R03/seed_530105.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R03/seed_530105.parquet
paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R04/seed_530101.parquet,37bdc1ae74d9343538c72351e227a12a2f923f66b048baee5a61011656f9fbba,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R04/seed_530101.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R04/seed_530101.parquet
paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R04/seed_530102.parquet,be9e67d45afd88a3ccba9ff984b6d2c7472e60497f4be08d87761073fe5d311d,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R04/seed_530102.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R04/seed_530102.parquet
paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R04/seed_530103.parquet,d755a8a7fdceb01e9cb3e74e86df07f84cc5d12c052dd51641a6d4beacb1e1af,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R04/seed_530103.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R04/seed_530103.parquet
paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R04/seed_530104.parquet,64c943d99ec1b67586c9670bff74518effc5a5e0ee7c6052eee4b59f6b776aa0,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R04/seed_530104.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R04/seed_530104.parquet
paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R04/seed_530105.parquet,6b13685517fc2216a51c9d0af0505fba19c6ed80c59dda7c13f882704fd0a04f,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R04/seed_530105.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R04/seed_530105.parquet
paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R05/seed_530101.parquet,e532cd76d8c10736aa0af9aa2190ce2788c2aa94bdb2170d3e6bd86ec3c109e8,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R05/seed_530101.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R05/seed_530101.parquet
paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R05/seed_530102.parquet,92642337de83e4471f766a573e520138d6f21a7918c0cf5584992df662a7dadd,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R05/seed_530102.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R05/seed_530102.parquet
paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R05/seed_530103.parquet,52e72345c61fb3aa348ed0532e1b0ebdc261cb3834c9f3893b614dcef73cdabb,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R05/seed_530103.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R05/seed_530103.parquet
paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R05/seed_530104.parquet,6bc8210db20f4c3e2986ba9a0ed9e8c9b3507da2dd6a57981f32a2fa82fe34ec,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R05/seed_530104.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R05/seed_530104.parquet
paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R05/seed_530105.parquet,31215be15dc253e62d414a4007ef9de7649164164608c9872503e0dbf4f299e9,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R05/seed_530105.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF1_R05/seed_530105.parquet
paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF2_R01/seed_530101.parquet,e3e2484eea4270021f676a00995f03ef966fcaf92b2faa6e0e8358d3367248c7,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF2_R01/seed_530101.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF2_R01/seed_530101.parquet
paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF2_R01/seed_530102.parquet,723edea403af59d06adf63c9b2402141a51ba13d5ca406c22566b0053adc2700,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF2_R01/seed_530102.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF2_R01/seed_530102.parquet
paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF2_R01/seed_530103.parquet,034bedc84a38f8663a2638f1ac390dd0acfaea21f25f2cba6edce465e16d9690,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF2_R01/seed_530103.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF2_R01/seed_530103.parquet
paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF2_R01/seed_530104.parquet,8e53fd495905ef8a2a4e24da74992a29b1e891cda46f7e35a259045a8414ad41,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF2_R01/seed_530104.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF2_R01/seed_530104.parquet
paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF2_R01/seed_530105.parquet,20ccaf54470d7ffe14878d9ff02f5d8dcfcd28e2df70f0597916c7ac549e15fd,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF2_R01/seed_530105.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/live_logs/CB1_CORE_M_CF2_R01/seed_530105.parquet
